tag_name,tag,opacity,fill_h,fill_s,fill_l,stroke_h,stroke_s,stroke_l,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g_1/path_17,0.0016971149046616665,0.1,0.25882352941176473,0.5333333333333333,0.7098039215686275,1.0,1.0,1.0,0.1,0.0,0.1867966099729423,0.4995731306922961,0.5011301313376655,0.6224828576698171,0.5618064945037413,0.3431848703326192,0.3841087804445631,0.9995156777441926,1.0,0.2989643252444723
svg/g_1/path_16,0.0015972846161523655,0.1,0.30196078431372547,0.6392156862745098,0.6941176470588235,1.0,1.0,1.0,0.1,0.010000000000000002,0.21091439976837867,0.4995731306922961,0.5011301313376655,0.7277009529980965,0.614415542167881,0.3552437652303374,0.7171478105412222,0.9224443267436891,1.0,0.2991931063309565
svg/g_1/path_15,0.0014974543276430642,0.1,0.396078431372549,0.7294117647058823,0.6666666666666666,1.0,1.0,1.0,0.1,0.010000000000000002,0.2821683880697678,0.4995731306922961,0.5011301313376655,0.7962971823005647,0.6487136568191151,0.3908707593810319,0.9342703654012509,0.6947434806404003,1.0,0.2992618332507958
svg/g_1/path_14,0.0013976240391337632,0.1,0.5137254901960784,0.8,0.6470588235294118,1.0,1.0,1.0,0.1,0.010000000000000002,0.38997199818879486,0.5201686422337605,0.5011301313376655,0.8170633578358973,0.6590967445867815,0.45507032021127763,1.0,0.41605932124741735,1.0,0.2995218079569399
svg/g_1/path_13,0.0012977937506235752,0.1,0.6352941176470588,0.8509803921568627,0.6392156862745098,1.0,1.0,1.0,0.1,0.010000000000000002,0.4995731306922961,0.6535219415912232,0.5011301313376655,0.8155959627796237,0.6583630470586446,0.5765475361417597,0.9953553633071832,0.4919622793605439,1.0,0.3
svg/g_1/path_12,0.0011979634621142742,0.1,0.7490196078431373,0.8980392156862745,0.6274509803921569,1.0,1.0,1.0,0.1,0.010000000000000002,0.4995731306922961,0.7531406070161676,0.5011301313376655,0.7754618908363551,0.6382960110870103,0.6263568688542318,0.8683219632811398,0.8103059250382422,1.0,0.2996536894975085
svg/g_1/path_11,0.001098133173604973,0.1,0.8470588235294118,0.9372549019607843,0.6235294117647059,1.0,1.0,1.0,0.1,0.010000000000000002,0.4995731306922961,0.805805123781686,0.5011301313376655,0.6856380155347542,0.5933840734362098,0.652689127236991,0.5840091156038042,0.9786018381934027,1.0,0.2994561621191366
svg/g_1/path_10,0.0009983028850956716,0.1,0.9215686274509803,0.9686274509803922,0.6509803921568628,1.0,1.0,1.0,0.1,0.010000000000000002,0.4995731306922961,0.8125012094446566,0.4418504237499371,0.5652623785605403,0.5035564011552387,0.6560371700684764,0.3906267035553284,1.0,1.0,0.2989423501860005
svg/g_1/path_9,0.0008984725965854839,0.1,0.9686274509803922,0.9803921568627451,0.6862745098039216,1.0,1.0,1.0,0.1,0.010000000000000002,0.4995731306922961,0.8067660634211848,0.3226493190609127,0.5011301313376655,0.4118897251992892,0.6531695970567405,0.5649320720552693,0.9816726384978367,1.0,0.2993067267063932
svg/g_1/path_8,0.0007986423080761827,0.1,0.9921568627450981,0.9607843137254902,0.6745098039215687,1.0,1.0,1.0,0.1,0.010000000000000002,0.4995731306922961,0.757354923997237,0.23155851830944685,0.5011301313376655,0.36634432482355617,0.6284640273447665,0.8532550248548404,0.8237732910792563,1.0,0.2995278875540496
