tag_name,tag,opacity,fill_h,fill_s,fill_l,stroke_h,stroke_s,stroke_l,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g/text_249,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 0]",637.0,704.0,439.3,720.7,580.0,670.5,281.40000000000003,67.0,18853.8,0.0
svg/g/text_248,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 1]",512.0,570.0,325.0,499.0,412.0,541.0,174.0,58.0,10092.0,0.0
svg/g/text_247,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 2]",348.0,402.0,1045.4,1142.6,1094.0,375.0,97.19999999999982,54.0,5248.8,0.0
svg/g/text_246,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 3]",536.0,590.0,669.4,766.6,718.0,563.0,97.20000000000005,54.0,5248.8,0.0
svg/g/text_245,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 4]",441.0,492.0,1346.8,1469.2,1408.0,466.5,122.40000000000009,51.0,6242.4,0.0
svg/g/text_244,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 5]",239.0,288.0,681.8,858.2,770.0,263.5,176.4000000000001,49.0,8643.6,0.0
svg/g/text_243,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 6]",723.0,772.0,733.9,822.1,778.0,747.5,88.20000000000005,49.0,4321.8,0.0
svg/g/text_242,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 7]",351.0,400.0,602.5,749.5,676.0,375.5,147.0,49.0,7203.0,0.0
svg/g/text_241,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 8]",257.0,304.0,1249.6,1362.4,1306.0,280.5,112.80000000000018,47.0,5301.599999999999,0.0
svg/g/text_240,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 9]",181.0,228.0,1197.5,1338.5,1268.0,204.5,141.0,47.0,6627.0,0.0
svg/g/text_239,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 10]",165.0,210.0,538.5,673.5,606.0,187.5,135.0,45.0,6075.0,0.0
svg/g/text_238,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 11]",515.0,560.0,1373.0,1427.0,1400.0,537.5,54.0,45.0,2430.0,0.0
svg/g/text_237,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 12]",407.0,452.0,884.0,992.0,938.0,429.5,108.0,45.0,4860.0,0.0
svg/g/text_236,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 13]",332.0,374.0,1217.8,1394.2,1306.0,353.0,176.4000000000001,42.0,7408.8,0.0
svg/g/text_235,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 14]",296.0,338.0,1073.6,1174.4,1124.0,317.0,100.80000000000018,42.0,4233.599999999999,0.0
svg/g/text_234,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 15]",186.0,228.0,828.6,1055.4,942.0,207.0,226.80000000000007,42.0,9525.599999999999,0.0
svg/g/text_233,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 16]",744.0,786.0,885.6,986.4,936.0,765.0,100.79999999999995,42.0,4233.599999999999,0.0
svg/g/text_232,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 17]",469.0,508.0,856.4,1043.6,950.0,488.5,187.19999999999993,39.0,7300.799999999999,0.0
svg/g/text_231,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 18]",606.0,642.0,382.8,469.2,426.0,624.0,86.39999999999998,36.0,3110.3999999999996,0.0
svg/g/text_230,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 19]",668.0,704.0,403.6,468.4,436.0,686.0,64.79999999999995,36.0,2332.7999999999997,0.0
svg/g/text_229,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 20]",666.0,702.0,1214.0,1322.0,1268.0,684.0,108.0,36.0,3888.0,0.0
svg/g/text_228,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 21]",422.0,458.0,1119.6,1184.4,1152.0,440.0,64.80000000000018,36.0,2332.7999999999997,0.0
svg/g/text_227,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 22]",453.0,486.0,638.5,737.5,688.0,469.5,99.0,33.0,3267.0,0.0
svg/g/text_226,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 23]",525.0,558.0,820.5,919.5,870.0,541.5,99.0,33.0,3267.0,0.0
svg/g/text_225,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 24]",273.0,306.0,1494.4,1573.6,1534.0,289.5,79.19999999999982,33.0,2613.6,0.0
svg/g/text_224,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 25]",415.0,448.0,480.5,579.5,530.0,431.5,99.0,33.0,3267.0,0.0
svg/g/text_223,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 26]",609.0,642.0,1104.7,1243.3,1174.0,625.5,138.5999999999999,33.0,4573.8,0.0
svg/g/text_222,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 27]",663.0,696.0,1404.4,1483.6,1444.0,679.5,79.19999999999982,33.0,2613.6,0.0
svg/g/text_221,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 28]",127.0,160.0,818.8,977.2,898.0,143.5,158.4000000000001,33.0,5227.2,0.0
svg/g/text_220,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 29]",275.0,308.0,586.3,645.7,616.0,291.5,59.40000000000009,33.0,1960.2,0.0
svg/g/text_219,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 30]",593.0,626.0,946.5,1045.5,996.0,609.5,99.0,33.0,3267.0,0.0
svg/g/text_218,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 31]",380.0,410.0,1520.0,1664.0,1592.0,395.0,144.0,30.0,4320.0,0.0
svg/g/text_217,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 32]",524.0,554.0,1050.0,1122.0,1086.0,539.0,72.0,30.0,2160.0,0.0
svg/g/text_216,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 33]",312.0,342.0,841.0,967.0,904.0,327.0,126.0,30.0,3780.0,0.0
svg/g/text_215,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 34]",594.0,624.0,583.0,673.0,628.0,609.0,90.0,30.0,2700.0,0.0
svg/g/text_214,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 35]",206.0,236.0,1449.0,1539.0,1494.0,221.0,90.0,30.0,2700.0,0.0
svg/g/text_213,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 36]",804.0,834.0,824.0,896.0,860.0,819.0,72.0,30.0,2160.0,0.0
svg/g/text_212,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 37]",728.0,758.0,1087.0,1177.0,1132.0,743.0,90.0,30.0,2700.0,0.0
svg/g/text_211,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 38]",726.0,756.0,633.0,687.0,660.0,741.0,54.0,30.0,1620.0,0.0
svg/g/text_210,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 39]",812.0,842.0,881.0,1079.0,980.0,827.0,198.0,30.0,5940.0,0.0
svg/g/text_209,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 40]",234.0,264.0,452.0,596.0,524.0,249.0,144.0,30.0,4320.0,0.0
svg/g/text_208,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 41]",575.0,600.0,1160.0,1220.0,1190.0,587.5,60.0,25.0,1500.0,0.0
svg/g/text_207,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 42]",539.0,564.0,1486.5,1561.5,1524.0,551.5,75.0,25.0,1875.0,0.0
svg/g/text_206,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 43]",463.0,488.0,410.5,545.5,478.0,475.5,135.0,25.0,3375.0,0.0
svg/g/text_205,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 44]",417.0,442.0,722.5,797.5,760.0,429.5,75.0,25.0,1875.0,0.0
svg/g/text_204,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 45]",491.0,516.0,798.0,858.0,828.0,503.5,60.0,25.0,1500.0,0.0
svg/g/text_203,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 46]",721.0,746.0,1247.0,1337.0,1292.0,733.5,90.0,25.0,2250.0,0.0
svg/g/text_202,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 47]",363.0,388.0,459.0,549.0,504.0,375.5,90.0,25.0,2250.0,0.0
svg/g/text_201,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 48]",517.0,542.0,1206.0,1266.0,1236.0,529.5,60.0,25.0,1500.0,0.0
svg/g/text_200,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 49]",713.0,738.0,530.0,590.0,560.0,725.5,60.0,25.0,1500.0,0.0
svg/g/text_199,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 50]",313.0,338.0,483.0,573.0,528.0,325.5,90.0,25.0,2250.0,0.0
svg/g/text_198,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 51]",713.0,738.0,1437.5,1602.5,1520.0,725.5,165.0,25.0,4125.0,0.0
svg/g/text_197,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 52]",315.0,340.0,1569.0,1719.0,1644.0,327.5,150.0,25.0,3750.0,0.0
svg/g/text_196,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 53]",579.0,604.0,246.5,321.5,284.0,591.5,75.0,25.0,1875.0,0.0
svg/g/text_195,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 54]",789.0,814.0,603.5,708.5,656.0,801.5,105.0,25.0,2625.0,0.0
svg/g/text_194,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 55]",407.0,432.0,283.5,388.5,336.0,419.5,105.0,25.0,2625.0,0.0
svg/g/text_193,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 56]",751.0,776.0,1412.5,1487.5,1450.0,763.5,75.0,25.0,1875.0,0.0
svg/g/text_192,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 57]",469.0,494.0,265.0,355.0,310.0,481.5,90.0,25.0,2250.0,0.0
svg/g/text_191,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 58]",757.0,782.0,474.0,534.0,504.0,769.5,60.0,25.0,1500.0,0.0
svg/g/text_190,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 59]",607.0,632.0,1420.0,1480.0,1450.0,619.5,60.0,25.0,1500.0,0.0
svg/g/text_189,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 60]",471.0,496.0,1240.0,1300.0,1270.0,483.5,60.0,25.0,1500.0,0.0
svg/g/text_188,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 61]",277.0,298.0,365.9,454.1,410.0,287.5,88.20000000000005,21.0,1852.2,0.0
svg/g/text_187,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 62]",317.0,338.0,692.8,743.2,718.0,327.5,50.40000000000009,21.0,1058.3999999999999,0.0
svg/g/text_186,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 63]",201.0,222.0,426.2,501.8,464.0,211.5,75.60000000000002,21.0,1587.6,0.0
svg/g/text_185,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 64]",573.0,594.0,1257.1,1294.9,1276.0,583.5,37.80000000000018,21.0,793.8,0.0
svg/g/text_184,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 65]",643.0,664.0,1068.8,1119.2,1094.0,653.5,50.40000000000009,21.0,1058.3999999999999,0.0
svg/g/text_183,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 66]",857.0,878.0,948.7,1087.3,1018.0,867.5,138.5999999999999,21.0,2910.6,0.0
svg/g/text_182,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 67]",381.0,402.0,1376.8,1427.2,1402.0,391.5,50.40000000000009,21.0,1058.3999999999999,0.0
svg/g/text_181,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 68]",247.0,268.0,1033.0,1159.0,1096.0,257.5,126.0,21.0,2646.0,0.0
svg/g/text_180,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 69]",315.0,336.0,321.9,410.1,366.0,325.5,88.20000000000005,21.0,1852.2,0.0
svg/g/text_179,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 70]",685.0,706.0,1084.5,1147.5,1116.0,695.5,63.0,21.0,1323.0,0.0
svg/g/text_178,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 71]",131.0,152.0,1064.4,1215.6,1140.0,141.5,151.19999999999982,21.0,3175.2,0.0
svg/g/text_177,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 72]",239.0,260.0,1576.5,1639.5,1608.0,249.5,63.0,21.0,1323.0,0.0
svg/g/text_176,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 73]",627.0,648.0,240.2,315.8,278.0,637.5,75.60000000000002,21.0,1587.6,0.0
svg/g/text_175,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 74]",107.0,128.0,631.9,720.1,676.0,117.5,88.20000000000005,21.0,1852.2,0.0
svg/g/text_174,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 75]",87.0,108.0,999.9,1088.1,1044.0,97.5,88.19999999999993,21.0,1852.2,0.0
svg/g/text_173,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 76]",185.0,206.0,786.2,861.8,824.0,195.5,75.59999999999991,21.0,1587.6,0.0
svg/g/text_172,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 77]",355.0,376.0,281.9,370.1,326.0,365.5,88.20000000000005,21.0,1852.2,0.0
svg/g/text_171,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 78]",437.0,458.0,1621.6,1722.4,1672.0,447.5,100.80000000000018,21.0,2116.7999999999997,0.0
svg/g/text_170,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 79]",577.0,598.0,1499.6,1600.4,1550.0,587.5,100.80000000000018,21.0,2116.7999999999997,0.0
svg/g/text_169,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 80]",73.0,94.0,825.9,914.1,870.0,83.5,88.20000000000005,21.0,1852.2,0.0
svg/g/text_168,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 81]",411.0,432.0,1268.5,1331.5,1300.0,421.5,63.0,21.0,1323.0,0.0
svg/g/text_167,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 82]",473.0,494.0,1601.6,1702.4,1652.0,483.5,100.80000000000018,21.0,2116.7999999999997,0.0
svg/g/text_166,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 83]",509.0,530.0,201.6,302.4,252.0,519.5,100.79999999999998,21.0,2116.7999999999997,0.0
svg/g/text_165,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 84]",721.0,742.0,410.5,473.5,442.0,731.5,63.0,21.0,1323.0,0.0
svg/g/text_164,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 85]",147.0,168.0,1295.6,1396.4,1346.0,157.5,100.80000000000018,21.0,2116.7999999999997,0.0
svg/g/text_163,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 86]",91.0,112.0,1201.9,1290.1,1246.0,101.5,88.19999999999982,21.0,1852.2,0.0
svg/g/text_162,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 87]",155.0,176.0,385.9,474.1,430.0,165.5,88.20000000000005,21.0,1852.2,0.0
svg/g/text_161,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 88]",61.0,82.0,1032.8,1083.2,1058.0,71.5,50.40000000000009,21.0,1058.3999999999999,0.0
svg/g/text_160,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 89]",843.0,864.0,740.2,815.8,778.0,853.5,75.59999999999991,21.0,1587.6,0.0
svg/g/text_159,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 90]",673.0,694.0,199.3,312.7,256.0,683.5,113.39999999999998,21.0,2381.3999999999996,0.0
svg/g/text_158,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 91]",121.0,142.0,490.2,565.8,528.0,131.5,75.59999999999997,21.0,1587.6,0.0
svg/g/text_157,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 92]",599.0,620.0,746.8,797.2,772.0,609.5,50.40000000000009,21.0,1058.3999999999999,0.0
svg/g/text_156,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 93]",203.0,224.0,1580.8,1631.2,1606.0,213.5,50.40000000000009,21.0,1058.3999999999999,0.0
svg/g/text_155,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 94]",577.0,598.0,848.8,899.2,874.0,587.5,50.40000000000009,21.0,1058.3999999999999,0.0
svg/g/text_154,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"[0, 0, 95]",519.0,540.0,1624.2,1699.8,1662.0,529.5,75.59999999999991,21.0,1587.6,0.0
