tag_name,tag,opacity,fill_h_normalized,fill_s_normalized,fill_l_normalized,fill_color_salience,stroke_h_normalized,stroke_s_normalized,stroke_l_normalized,stroke_color_salience,stroke_width,layer_salience,bbox_min_left_norm,bbox_max_right_norm,bbox_min_top_norm,bbox_max_bottom_norm,bbox_center_x_norm,bbox_center_y_norm,bbox_width_norm,bbox_height_norm,bbox_fill_area,bbox_stroke_area
svg/g/g_159/path_274,0.900274,1.0,0.0,0.0,0.47,0.6819999999999999,0.0,0.0,0.0,0.4,1.0,0.375,-1.0,-0.973928678453701,-0.9993185689948895,-0.936626916524702,-0.9869643392268505,-0.9679727427597956,0.013035660773149535,0.031345826235093716,0.0,0.11095224652990107
svg/g/g_159/path_273,0.900273,1.0,0.0,0.0,0.47,0.6819999999999999,0.0,0.0,0.0,0.4,1.0,0.3541666666666667,-0.9703326341024874,-0.9427629607431824,-1.0000000000000002,-0.9379897785349236,-0.9565477974228349,-0.9689948892674618,0.013784836679652392,0.03100511073253833,0.0,0.10938789904662985
svg/g/g_159/path_272,0.900272,1.0,0.0,0.0,0.47,0.6819999999999999,0.0,0.0,0.0,0.4,1.0,0.33333333333333337,-0.9391669163919688,-0.9139946059334733,-0.9972742759795572,-0.9379897785349236,-0.926580761162721,-0.9676320272572404,0.012586155229247836,0.029642248722316862,0.0,0.11668317605827788
svg/g/g_159/path_271,0.900271,1.0,0.0,0.0,0.47,0.6819999999999999,0.0,0.0,0.0,0.4,1.0,0.3125,-0.9091998801318549,-0.8837278993107581,-1.0000000000000002,-0.939352640545145,-0.8964638897213065,-0.9696763202725724,0.012735990410548396,0.0303236797274276,0.0,0.1092971541865365
svg/g/g_159/path_270,0.90027,1.0,0.0,0.0,0.47,0.6819999999999999,0.0,0.0,0.0,0.4,1.0,0.2916666666666667,-0.8804315253221457,-0.8537608630506442,-0.9986371379897786,-0.9379897785349236,-0.867096194186395,-0.968313458262351,0.013335331135750684,0.030323679727427593,0.0,0.10500332068909317
svg/g/g_159/path_269,0.900269,1.0,0.0,0.0,0.47,0.6819999999999999,0.0,0.0,0.0,0.4,1.0,0.2708333333333333,-0.8507641594246329,-0.8246928378783338,-1.0000000000000002,-0.9379897785349236,-0.8377284986514832,-0.9689948892674618,0.013035660773149561,0.03100511073253833,0.0,0.11007644731340126
svg/g/g_159/path_268,0.900268,1.0,0.0,0.0,0.47,0.6819999999999999,0.0,0.0,0.0,0.4,1.0,0.25,-0.8192987713515133,-0.7941264608930177,-0.9965928449744466,-0.9373083475298127,-0.8067126161222655,-0.9669505962521298,0.012586155229247858,0.02964224872231685,0.0,0.11541876959030442
svg/g/g_158/path_267,0.900267,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.3733108108108108,0.0002996703626010365,0.15582858855259216,-0.7069846678023852,-0.3601362862010223,0.07806412945759668,-0.5335604770017037,0.07776445909499556,0.17342419080068147,0.0,0.1488385421559636
svg/g/g_157/path_266,0.900266,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.3716216216216216,0.21216661672160628,0.32873838777344916,-0.07052810902896098,0.20136286201022136,0.2704525022475277,0.06541737649063009,0.058285885525921455,0.13594548551959115,0.0,0.14022117671593368
svg/g/g_157/path_265,0.900265,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.3507882882882883,0.2058735391069823,0.3293377284986516,-0.37308347529812624,-0.10255536626916532,0.26760563380281693,-0.2378194207836457,0.061732094695834565,0.13526405451448043,0.0,0.15006221919525115
svg/g/g_156/path_264,0.900264,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.36993243243243246,0.43751872939766256,0.5412046748576569,0.1413969335604768,0.3853492333901191,0.4893617021276596,0.263373083475298,0.051842972729997126,0.12197614991482107,0.0,0.13911522592672992
svg/g/g_156/path_263,0.900263,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.3490990990990991,0.43811807012286486,0.5454000599340727,-0.11754684838160155,0.12708688245315167,0.49175906502846894,0.00477001703577505,0.05364099490560385,0.1223168654173766,0.0,0.14516693088708804
svg/g/g_155/path_262,0.900262,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.36824324324324326,0.08870242732993713,0.18279892118669464,0.4821124361158431,0.6892674616695058,0.13575067425831588,0.5856899488926746,0.04704824692837884,0.10357751277683126,0.0,0.14059804504397946
svg/g/g_155/path_261,0.900261,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.34740990990990994,0.08330836080311678,0.1821995804614924,0.22793867120953995,0.45758091993185734,0.1327539706323045,0.3427597955706985,0.04944560982918781,0.11482112436115868,0.0,0.14278074209740946
svg/g/g_154/path_260,0.90026,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.36655405405405406,-0.7132154629907103,-0.5609829187893317,-0.4180579216354346,-0.08279386712095385,-0.637099190890021,-0.2504258943781942,0.07611627210068923,0.16763202725724036,0.0,0.15402668253758317
svg/g/g_153/path_259,0.9002589999999999,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.36486486486486486,-0.28678453700928974,-0.14474078513635005,0.0868824531516182,0.4003407155025552,-0.2157626610728199,0.24361158432708668,0.0710218759364699,0.1567291311754685,0.0,0.12871516494414392
svg/g/g_152/path_258,0.900258,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.36317567567567566,-0.5406053341324544,-0.42583158525621817,-0.050085178875639,0.22248722316865402,-0.48321845969433624,0.08620102214650752,0.05738687443811809,0.1362862010221465,0.0,0.15030333644566357
svg/g/g_152/path_257,0.900257,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.34234234234234234,-0.41294575966436914,-0.29757267006293076,-0.035093696763202765,0.20885860306643936,-0.3552592148636499,0.0868824531516184,0.05768654480071921,0.12197614991482107,0.0,0.13837346935648617
svg/g/g_151/path_256,0.900256,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.3614864864864865,-0.52891818999101,-0.442912795924483,-0.5911413969335607,-0.39420783645655894,-0.4859154929577466,-0.4926746166950598,0.04300269703326344,0.09846678023850089,0.0,0.14233300111354916
svg/g/g_150/path_255,0.9002549999999999,1.0,0.7083333333333334,1.0,0.13,0.48055030267456494,0.0,0.0,0.0,0.4,1.0,0.35979729729729726,-0.5259214863649987,-0.4713814803715912,-0.9509369676320273,-0.8255536626916525,-0.498651483368295,-0.88824531516184,0.027270002996703697,0.06269165247018739,0.0,0.12724317585043515
