tag_name,tag,opacity,fill_h_normalized,fill_s_normalized,fill_l_normalized,fill_color_salience,stroke_h_normalized,stroke_s_normalized,stroke_l_normalized,stroke_color_salience,stroke_width,layer_salience,bbox_min_left_norm,bbox_max_right_norm,bbox_min_top_norm,bbox_max_bottom_norm,bbox_center_x_norm,bbox_center_y_norm,bbox_width_norm,bbox_height_norm,bbox_fill_area,bbox_stroke_area
svg/g_118/rect_38,0.800038,0.8366600265340756,0.0,0.99,0.49,0.9910000000000001,0.0,0.0,0.0,0.4,0.7071067811865476,0.75,0.23281393217231897,0.36113657195233734,-0.13293413173652718,0.8738522954091811,0.29697525206232817,0.37045908183632686,0.06416131989000917,0.5033932135728542,0.714132104221277,0.14542614300409334
svg/g_118/rect_37,0.800037,0.8366600265340756,0.0,0.99,0.49,0.9910000000000001,0.0,0.0,0.0,0.4,0.7071067811865476,0.7416666666666667,0.37396883593033914,0.5022914757103575,-0.5033932135728545,0.8746506986027941,0.4381301558203483,0.1856287425149698,0.06416131989000917,0.6890219560878242,0.7402700141260319,0.15151169468715667
svg/g_118/rect_36,0.8000360000000001,0.8366600265340756,0.0,0.99,0.49,0.9910000000000001,0.0,0.0,0.0,0.4,0.7071067811865476,0.7333333333333334,0.5151237396883594,0.6434463794683778,0.28942115768463045,0.8738522954091811,0.5792850595783686,0.5816367265469058,0.06416131989000917,0.29221556886227534,0.6688484160397509,0.13601880398205107
svg/g_118/rect_35,0.800035,0.8366600265340756,0.0,0.99,0.49,0.9910000000000001,0.0,0.0,0.0,0.4,0.7071067811865476,0.725,0.6562786434463794,0.7846012832263978,-0.0003992015968067048,0.8746506986027941,0.7204399633363886,0.4371257485029937,0.06416131989000917,0.4375249500998004,0.7024552711865444,0.14285297779774322
svg/g_118/rect_34,0.800034,0.8366600265340756,0.0,0.99,0.49,0.9910000000000001,0.0,0.0,0.0,0.4,0.7071067811865476,0.7166666666666667,0.7977390772991142,0.9260617170791325,0.12255489021956058,0.8738522954091811,0.8619003971891234,0.4982035928143707,0.06416131989000917,0.37564870259481026,0.6897595653611235,0.14016762246529157
svg/g_79/g_117/path_54,0.9000539999999999,1.0,0.0,0.0,0.65,0.61,0.0,0.0,0.0,0.4,0.7071067811865476,0.625,-0.9691414604338529,-0.9501985945615644,0.9121756487025944,0.9824351297405186,-0.9596700274977087,0.9473053892215567,0.009471432936144216,0.035129740518962116,0.0,0.0951475924045511
svg/g_79/g_116/path_53,0.9000530000000001,1.0,0.0,0.0,0.65,0.61,0.0,0.0,0.0,0.4,0.7071067811865476,0.6166666666666667,-0.8157653528872595,-0.7968224870149712,0.9217564870259476,0.9920159680638718,-0.8062939199511152,0.9568862275449095,0.009471432936144216,0.035129740518962116,0.0,0.09516994993129275
svg/g_79/g_116/path_52,0.9000520000000001,1.0,0.0,0.0,0.65,0.61,0.0,0.0,0.0,0.4,0.7071067811865476,0.5916666666666667,-0.7894897647418271,-0.7861289336999696,0.9816367265469057,0.9904191616766463,-0.7878093492208984,0.986027944111776,0.0016804155209288031,0.0043912175648703495,0.0,0.04213367757564015
svg/g_79/g_116/path_51,0.9000509999999999,1.0,0.0,0.0,0.65,0.61,0.0,0.0,0.0,0.4,0.7071067811865476,0.5666666666666667,-0.7784906813321113,-0.7604644057439658,0.9217564870259485,0.9912175648702592,-0.7694775435380385,0.9564870259481039,0.009013137794072748,0.034730538922155406,0.0,0.09491343129782277
svg/g_79/g_115/path_50,0.9000499999999999,1.0,0.0,0.0,0.65,0.61,0.0,0.0,0.0,0.4,0.7071067811865476,0.6083333333333334,-0.6746104491292393,-0.6556675832569508,0.9217564870259476,0.9920159680638718,-0.6651390161930951,0.9568862275449095,0.009471432936144194,0.035129740518962116,0.0,0.09516994993129274
