tag_name,tag,opacity,fill_h_normalized,fill_s_normalized,fill_l_normalized,fill_color_salience,stroke_h_normalized,stroke_s_normalized,stroke_l_normalized,stroke_color_salience,stroke_width,layer_salience,bbox_min_left_norm,bbox_max_right_norm,bbox_min_top_norm,bbox_max_bottom_norm,bbox_center_x_norm,bbox_center_y_norm,bbox_width_norm,bbox_height_norm,bbox_fill_area,bbox_stroke_area
svg/g/g_34/path_49,0.9000490000000001,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.375,-0.9982415005861666,-0.963071512309496,-0.9633152173913045,-0.8838315217391306,-0.9806565064478313,-0.9235733695652175,0.017584994138335294,0.03974184782608695,0.0,0.12313645726160972
svg/g/g_34/path_48,0.9000480000000001,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.3125,-0.9610199296600236,-0.9337631887456038,-0.9578804347826088,-0.8906250000000002,-0.9473915592028136,-0.9242527173913044,0.013628370457209842,0.03362771739130436,0.0,0.09712285770015573
svg/g/g_33/path_47,0.900047,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.37350299401197606,-0.9973622508792498,-0.9607268464243846,-0.8070652173913044,-0.7275815217391305,-0.9790445486518172,-0.7673233695652175,0.018317702227432592,0.03974184782608698,0.0,0.12360382788859772
svg/g/g_33/path_46,0.900046,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.31100299401197606,-0.9563305978898008,-0.9340562719812429,-0.8023097826086958,-0.7343750000000001,-0.9451934349355218,-0.7683423913043479,0.011137162954278997,0.03396739130434784,0.0,0.10478093586750777
svg/g/g_32/path_45,0.900045,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.3720059880239521,-0.9991207502930833,-0.9624853458382182,-0.6548913043478262,-0.5747282608695652,-0.9808030480656508,-0.6148097826086957,0.018317702227432592,0.04008152173913048,0.0,0.12360445661431614
svg/g/g_32/path_44,0.9000440000000001,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.3095059880239521,-0.958968347010551,-0.9334701055099649,-0.6494565217391304,-0.5801630434782609,-0.946219226260258,-0.6148097826086957,0.012749120750293087,0.03464673913043478,0.0,0.09718640349042541
svg/g/g_31/path_43,0.900043,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.37050898203592814,-0.9991207502930833,-0.9624853458382182,-0.49864130434782616,-0.4184782608695652,-0.9808030480656508,-0.4585597826086957,0.018317702227432592,0.04008152173913048,0.0,0.12358579477872912
svg/g/g_31/path_42,0.900042,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.30800898203592814,-0.9580890973036343,-0.9331770222743261,-0.49320652173913043,-0.4259510869565218,-0.9456330597889802,-0.45957880434782605,0.012456037514654163,0.03362771739130438,0.0,0.10102378716068722
svg/g/g_30/path_41,0.900041,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.3690119760479042,-0.9947245017584996,-0.9580890973036343,-0.3369565217391304,-0.2567934782608695,-0.9764067995310669,-0.296875,0.018317702227432592,0.04008152173913048,0.0,0.12357170574467449
svg/g/g_30/path_40,0.9000400000000001,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.3065119760479042,-0.9536928487690506,-0.9334701055099649,-0.3322010869565217,-0.2635869565217391,-0.9435814771395076,-0.2978940217391304,0.010111371629542789,0.0343070652173913,0.0,0.09910814363716618
svg/g/g_29/path_39,0.900039,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.3675149700598802,-0.9929660023446659,-0.9563305978898008,-0.18070652173913043,-0.10054347826086947,-0.9746483001172334,-0.14062499999999997,0.018317702227432592,0.04008152173913048,0.0,0.12357170574467448
svg/g/g_29/path_38,0.900038,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.3050149700598802,-0.9519343493552169,-0.932883939038687,-0.17595108695652162,-0.10801630434782596,-0.942409144196952,-0.1419836956521738,0.009525205158264948,0.03396739130434784,0.0,0.09273712460242808
svg/g/g_28/path_37,0.900037,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.36601796407185627,-0.9991207502930833,-0.9624853458382182,-0.027853260869565185,0.05230978260869578,-0.9808030480656508,0.012228260869565298,0.018317702227432592,0.04008152173913048,0.0,0.12360382788859774
svg/g/g_28/path_36,0.9000360000000001,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.30351796407185627,-0.9586752637749122,-0.9334701055099649,-0.023777173913043292,0.04551630434782621,-0.9460726846424385,0.010869565217391462,0.012602579132473625,0.034646739130434756,0.0,0.101229430272545
svg/g/g_27/path_35,0.900035,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.36452095808383234,-1.0,-0.9633645955451349,0.1263586956521741,0.20652173913043487,-0.9816822977725674,0.16644021739130457,0.018317702227432595,0.04008152173913039,0.0,0.12360382788859772
svg/g/g_27/path_34,0.900034,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.30202095808383234,-0.958968347010551,-0.9343493552168817,0.13111413043478293,0.1997282608695653,-0.9466588511137163,0.1654211956521743,0.012309495896834688,0.0343070652173913,0.0,0.0991081436371662
svg/g/g_26/path_33,0.900033,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.3630239520958084,-0.9791910902696367,-0.9425556858147714,0.28260869565217417,0.3627717391304349,-0.9608733880422041,0.3226902173913046,0.018317702227432595,0.04008152173913039,0.0,0.12357170574467448
svg/g/g_26/path_32,0.900032,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.3005239520958084,-0.9381594372801877,-0.9343493552168817,0.2887228260869568,0.35665760869565244,-0.9362543962485346,0.3226902173913046,0.0019050410316529853,0.03396739130434784,0.0,0.07771204741522186
svg/g/g_25/path_31,0.900031,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.36152694610778446,-0.9894490035169989,-0.9528135990621337,0.4429347826086959,0.5224184782608697,-0.9711313012895664,0.4826766304347828,0.018317702227432595,0.03974184782608702,0.0,0.12360382788859774
svg/g/g_25/path_30,0.90003,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.29902694610778446,-0.9510550996483002,-0.9343493552168817,0.44836956521739163,0.5169836956521744,-0.942702227432591,0.4826766304347828,0.008352872215709276,0.034307065217391394,0.0,0.08516419216398356
svg/g/g_24/path_29,0.900029,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.36002994011976047,-0.9973622508792498,-0.9607268464243846,0.5937500000000002,0.6739130434782612,-0.9790445486518172,0.6338315217391307,0.018317702227432592,0.04008152173913048,0.0,0.12357170574467449
svg/g/g_24/path_28,0.9000279999999999,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.29752994011976047,-0.9566236811254397,-0.9322977725674092,0.598505434782609,0.6664402173913044,-0.9444607268464245,0.6324728260869569,0.012162954279015247,0.03396739130434784,0.0,0.09831599500266136
svg/g/g_23/path_27,0.900027,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.35853293413173654,-0.9935521688159438,-0.9569167643610785,0.7533967391304354,0.833559782608696,-0.9752344665885112,0.7934782608695657,0.018317702227432595,0.0400815217391303,0.0,0.12360382788859768
svg/g/g_23/path_26,0.900026,1.0,0.0,0.0,0.54,0.6759999999999999,0.0,0.0,0.0,0.4,1.0,0.29603293413173654,-0.9525205158264948,-0.9320046893317703,0.7595108695652178,0.826766304347826,-0.9422626025791325,0.7931385869565217,0.010257913247362251,0.033627717391304275,0.0,0.08731775571116406
