tag_name,tag,opacity,fill_h_normalized,fill_s_normalized,fill_l_normalized,fill_color_salience,stroke_h_normalized,stroke_s_normalized,stroke_l_normalized,stroke_color_salience,stroke_width,layer_salience,bbox_min_left_norm,bbox_max_right_norm,bbox_min_top_norm,bbox_max_bottom_norm,bbox_center_x_norm,bbox_center_y_norm,bbox_width_norm,bbox_height_norm,bbox_fill_area,bbox_stroke_area
svg/g_12/polyline,0.6,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.75,-0.9219281384001183,0.9863965695697179,-0.9727696166248657,0.8638480831243278,0.03223421558479975,-0.054460766750269084,0.9541623539849181,0.9183088498745969,0.0,0.16805632072497678
svg/g_12/line_179,0.650179,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.7477477477477478,-0.9405589235546354,-0.9189708709152743,-0.9763525618058045,-0.969186671443927,-0.9297648972349549,-0.9727696166248657,0.010794026319680612,0.003582945180938731,0.0,0.0490905406064909
svg/g_12/line_178,0.6501779999999999,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.7454954954954955,-0.9405589235546354,-0.9204495046576964,-0.7742744536008601,-0.7671085632389827,-0.9305042141061659,-0.7706915084199214,0.01005470944846961,0.003582945180938731,0.0,0.04733838807276445
svg/g_12/line_177,0.650177,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.7432432432432432,-0.9405589235546354,-0.9204495046576964,-0.5729129344321033,-0.5657470440702259,-0.9305042141061659,-0.5693299892511646,0.01005470944846961,0.003582945180938731,0.0,0.04733838807276445
svg/g_12/line_176,0.650176,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.740990990990991,-0.9405589235546354,-0.9204495046576964,-0.3708348262271589,-0.36366893586528143,-0.9305042141061659,-0.36725188104622014,0.01005470944846961,0.003582945180938731,0.0,0.04733838807276445
svg/g_12/line_175,0.650175,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.7387387387387387,-0.9405589235546354,-0.9204495046576964,-0.17018989609458995,-0.16302400573271247,-0.9305042141061659,-0.16660695091365121,0.01005470944846961,0.003582945180938731,0.0,0.04733838807276445
svg/g_12/line_174,0.6501739999999999,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.7364864864864865,-0.9405589235546354,-0.9204495046576964,0.02973844500179131,0.03690433536366877,-0.9305042141061659,0.03332139018273004,0.01005470944846961,0.003582945180938731,0.0,0.04733838807276445
svg/g_12/line_173,0.6501730000000001,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.7342342342342343,-0.9405589235546354,-0.9204495046576964,0.23181655320673566,0.23898244356861315,-0.9305042141061659,0.2353994983876744,0.01005470944846961,0.003582945180938731,0.0,0.04733838807276445
svg/g_12/line_172,0.650172,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.7319819819819819,-0.9405589235546354,-0.9204495046576964,0.4310283052669292,0.4381941956288067,-0.9305042141061659,0.43461125044786797,0.01005470944846961,0.003582945180938731,0.0,0.04733838807276445
svg/g_12/line_171,0.6501709999999999,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.7297297297297297,-0.9405589235546354,-0.9204495046576964,0.6338230025080613,0.6409888928699388,-0.9305042141061659,0.637405947689,0.01005470944846961,0.003582945180938731,0.0,0.04733838807276445
svg/g_12/line_170,0.6501699999999999,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.7274774774774775,-0.7926955493124352,-0.7897382818275912,0.8602651379433891,0.9089931924041559,-0.7912169155700133,0.8846291651737727,0.0014786337424220022,0.024364027230383414,0.0,0.0473383880727645
svg/g_12/line_169,0.6501690000000001,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.7252252252252253,0.23140618068904334,0.23436344817388735,0.8602651379433891,0.9089931924041559,0.23288481443146533,0.8846291651737727,0.0014786337424220022,0.024364027230383414,0.0,0.0473383880727645
svg/g_12/line_168,0.6501680000000001,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.8,0.52,0.7071067811865476,0.722972972972973,-0.9405589235546354,-0.9204495046576964,0.8602651379433891,0.8674310283052665,-0.9305042141061659,0.8638480831243278,0.01005470944846961,0.003582945180938731,0.0,0.04733838807276445
svg/g_12/g_24/path_32,0.900032,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.8457207207207207,-0.9819606683424515,-0.9636256099364187,0.8373342887853813,0.8889286993908989,-0.9727931391394352,0.8631314940881403,0.009167529203016417,0.025797205302758825,0.0,0.09094684560344092
svg/g_12/g_24/path_31,0.900031,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.7832207207207207,-0.9618512494455124,-0.9470649120212924,0.835184521676818,0.8903618774632743,-0.9544580807334024,0.862773199570046,0.007393168712110011,0.027588677893228192,0.0,0.0897425598320788
svg/g_12/g_23/path_30,0.90003,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.8434684684684685,-0.817536596185125,-0.7891468283306224,0.9319240415621641,0.9992834109638121,-0.8033417122578738,0.9656037262629881,0.014194883927251212,0.033679684700823984,0.0,0.09784441295418604
svg/g_12/g_23/path_29,0.900029,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.7809684684684685,-0.7844152003548721,-0.7613485139730889,0.934790397706915,1.0,-0.7728818571639806,0.9673951988534575,0.011533343190891613,0.032604801146542545,0.0,0.1043360281657439
svg/g_12/g_22/path_28,0.9000279999999999,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.8412162162162162,0.203016412834541,0.2302232736951058,0.9347903977069141,0.9971336438552484,0.2166198432648233,0.9659620207810813,0.013603430430282403,0.031171623074167126,0.0,0.09628690013121907
svg/g_12/g_22/path_27,0.900027,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.7787162162162162,0.23584208191630934,0.25890876829809295,0.934790397706915,1.0,0.24737542510720123,0.9673951988534575,0.011533343190891634,0.032604801146542545,0.0,0.1043360281657439
svg/g_12/g_21/path_26,0.900026,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.838963963963964,-1.0,-0.9816649415939672,0.6108921533500535,0.6624865639555712,-0.9908324707969836,0.6366893586528123,0.009167529203016406,0.025797205302758825,0.0,0.09094684560344092
svg/g_12/g_21/path_25,0.900025,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.776463963963964,-0.9784119473606387,-0.9704273251515599,0.6101755643138658,0.6632031529917588,-0.9744196362560994,0.6366893586528123,0.003992311104539405,0.02651379433894663,0.0,0.07466758289921253
svg/g_12/g_21/path_24,0.9000239999999999,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.713963963963964,-0.9618512494455124,-0.9470649120212924,0.6087423862414906,0.6639197420279468,-0.9544580807334024,0.6363310641347187,0.007393168712110011,0.027588677893228088,0.0,0.08974255983207877
svg/g_12/g_20/path_23,0.900023,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.8367117117117118,-1.0,-0.9816649415939672,0.4095306341812968,0.4611250447868145,-0.9908324707969836,0.4353278394840557,0.009167529203016406,0.025797205302758825,0.0,0.09094684560344092
svg/g_12/g_20/path_22,0.900022,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.7742117117117118,-0.9801863078515453,-0.9648085169303564,0.4073808670727335,0.4604084557506268,-0.9724974123909508,0.43389466141168004,0.0076888954605944205,0.02651379433894663,0.0,0.09012999913380494
svg/g_12/g_20/path_21,0.900021,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.7117117117117118,-0.9618512494455124,-0.9470649120212924,0.4080974561089216,0.4632748118953778,-0.9544580807334024,0.43568613400214984,0.007393168712110011,0.027588677893228088,0.0,0.08968183458196237
svg/g_12/g_19/path_20,0.9000199999999999,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.8344594594594594,-1.0,-0.9816649415939672,0.20816911501253996,0.2597635256180578,-0.9908324707969836,0.233966320315299,0.009167529203016406,0.025797205302758825,0.0,0.09094684560344092
svg/g_12/g_19/path_19,0.900019,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.7719594594594594,-0.9804820346000295,-0.9653999704273252,0.20673593694016434,0.26191329272662095,-0.9729410025136774,0.23432461483339276,0.007541032086352218,0.02758867789322839,0.0,0.0906853871084781
svg/g_12/g_19/path_18,0.900018,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.7094594594594594,-0.9618512494455124,-0.9470649120212924,0.20673593694016518,0.26191329272662095,-0.9544580807334024,0.23432461483339276,0.007393168712110011,0.027588677893228088,0.0,0.08972278520716623
svg/g_12/g_18/path_17,0.900017,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.8322072072072072,-1.0,-0.9816649415939672,0.00752418487997101,0.05911859548548866,-0.9908324707969836,0.03332139018272984,0.009167529203016406,0.025797205302758825,0.0,0.09094684560344092
svg/g_12/g_18/path_16,0.9000159999999999,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.7697072072072072,-0.9804820346000295,-0.9648085169303564,0.006091006807595599,0.05911859548548907,-0.972645275765193,0.03260480114654233,0.007836758834836612,0.026513794338946736,0.0,0.08712886455758133
svg/g_12/g_18/path_15,0.9000149999999999,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.7072072072072072,-0.9618512494455124,-0.9470649120212924,0.005374417771408097,0.06055177355786427,-0.9544580807334024,0.03296309566463609,0.007393168712110011,0.027588677893228088,0.0,0.08974255983207877
svg/g_12/g_17/path_14,0.9000140000000001,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.829954954954955,-1.0,-0.9816649415939672,-0.19383733428878566,-0.142242923683268,-0.9908324707969836,-0.16804012898602683,0.009167529203016406,0.025797205302758825,0.0,0.09094684560344092
svg/g_12/g_17/path_13,0.900013,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.767454954954955,-0.9801863078515453,-0.9651042436788407,-0.19312074525259795,-0.139376567538517,-0.972645275765193,-0.16624865639555747,0.007541032086352218,0.026872088857040486,0.0,0.09082180147571643
svg/g_12/g_17/path_12,0.9000119999999999,1.0,0.0,0.0,0.56,0.6639999999999999,0.0,0.0,0.0,0.4,0.7071067811865476,0.704954954954955,-0.9618512494455124,-0.9470649120212924,-0.19598710139734857,-0.14080974561089238,-0.9544580807334024,-0.16839842350412038,0.007393168712110011,0.027588677893228088,0.0,0.08963485778125431
