tag_name,tag,opacity,fill_h,fill_s,fill_l,stroke_h,stroke_s,stroke_l,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g/g_4/g_5/line_16,3,1.0,0.0,0.0,0.0,0.0,0.0,56.00000000000001,0.5,"[0, 0, 0, 0, 0]",218.75,219.25,43.25,706.25,374.75,219.0,663.0,0.5,0.0,331.25
svg/g/g_4/g_5/line_15,3,1.0,0.0,0.0,0.0,0.0,0.0,56.00000000000001,0.5,"[0, 0, 0, 0, 1]",154.75,155.25,43.25,706.25,374.75,155.0,663.0,0.5,0.0,331.25
svg/g/g_4/g_5/line_14,3,1.0,0.0,0.0,0.0,0.0,0.0,56.00000000000001,0.5,"[0, 0, 0, 0, 2]",90.75,91.25,43.25,706.25,374.75,91.0,663.0,0.5,0.0,331.25
svg/g/g_4/g_5/line_13,3,1.0,0.0,0.0,0.0,0.0,0.0,56.00000000000001,0.5,"[0, 0, 0, 0, 3]",26.75,27.25,43.25,706.25,374.75,27.0,663.0,0.5,0.0,331.25
svg/g/g_3/line_12,3,1.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,"[0, 0, 1, 0]",282.5,283.5,47.2,707.0,377.1,283.0,659.8,1.0,0.0,658.8
svg/g/line_11,3,1.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,"[0, 0, 2]",282.5,291.0,119.3,120.3,119.8,286.75,1.0,8.5,0.0,7.5
svg/g/line_10,3,1.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,"[0, 0, 3]",282.5,291.0,222.6,223.6,223.1,286.75,1.0,8.5,0.0,7.5
svg/g/line_9,3,1.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,"[0, 0, 4]",282.5,291.0,325.8,326.8,326.3,286.75,1.0,8.5,0.0,7.5
svg/g/line_8,3,1.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,"[0, 0, 5]",282.5,291.0,429.0,430.0,429.5,286.75,1.0,8.5,0.0,7.5
svg/g/line_7,3,1.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,"[0, 0, 6]",282.5,291.0,532.3,533.3,532.8,286.75,1.0,8.5,0.0,7.5
svg/g/line_6,3,1.0,0.0,0.0,0.0,0.0,0.0,40.0,1.0,"[0, 0, 7]",282.5,291.0,635.5,636.5,636.0,286.75,1.0,8.5,0.0,7.5
svg/g/g_2/path_5,6,1.0,0.0,100.0,72.0,0.0,100.0,48.0,0.5,"[0, 0, 8, 0]",99.69999999999999,243.79999999999998,177.60000000000002,268.80000000000007,223.20000000000005,171.75,91.20000000000005,144.1,0.0,188.62799204992598
svg/g/g_2/path_4,6,1.0,0.0,100.0,72.0,0.0,100.0,48.0,0.5,"[0, 0, 8, 1]",43.69999999999999,171.8,91.49999999999997,147.89999999999998,119.69999999999997,107.75,56.400000000000006,128.10000000000002,0.0,142.85834682189181
svg/g/g_2/path_3,6,1.0,0.0,100.0,72.0,0.0,100.0,48.0,0.5,"[0, 0, 8, 2]",57.4,184.1,296.4999999999999,356.3000000000002,326.40000000000003,120.75,59.800000000000296,126.69999999999999,0.0,162.3932790906848
svg/g/g_2/path_2,6,1.0,0.0,100.0,72.0,0.0,100.0,48.0,0.5,"[0, 0, 8, 3]",81.50000000000017,272.6,380.80000000000007,478.3000000000001,429.55000000000007,177.0500000000001,97.50000000000006,191.09999999999985,0.0,276.541596021606
svg/g/g_2/path_1,6,1.0,0.0,100.0,72.0,0.0,100.0,48.0,0.5,"[0, 0, 8, 4]",49.69999999999999,138.1,508.8999999999997,557.0,532.9499999999998,93.89999999999999,48.10000000000031,88.4,0.0,105.93118388868047
svg/g/g_2/path,6,1.0,0.0,100.0,72.0,0.0,100.0,48.0,0.5,"[0, 0, 8, 5]",78.80000000000001,231.2,597.4999999999999,674.3999999999999,635.9499999999998,155.0,76.89999999999998,152.39999999999998,0.0,178.75503834169746
svg/g/g_1/line_5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,"[0, 0, 9, 0]",98.85,239.45,222.85,223.35,223.1,169.14999999999998,0.5,140.6,0.0,70.05
svg/g/g_1/rect_5,0,1.0,0.0,0.0,14.000000000000002,0.0,0.0,0.0,1.0,"[0, 0, 9, 1]",147.2,197.39999999999998,219.1,227.1,223.1,172.29999999999998,8.0,50.19999999999999,401.6,116.4
svg/g/g_1/circle_5,1,1.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0,"[0, 0, 9, 2]",169.0,174.2,220.5,225.7,223.1,171.6,5.199999999999989,5.199999999999989,21.237166338267002,16.336281798666924
svg/g/g_1/line_4,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,"[0, 0, 9, 3]",66.25,175.25,326.05,326.55,326.3,120.75,0.5,109.0,0.0,54.25
svg/g/g_1/rect_4,0,1.0,0.0,0.0,14.000000000000002,0.0,0.0,0.0,1.0,"[0, 0, 9, 4]",87.7,128.4,322.3,330.3,326.3,108.05000000000001,8.0,40.7,325.6,97.4
svg/g/g_1/circle_4,1,1.0,0.0,0.0,97.0,0.0,0.0,0.0,1.0,"[0, 0, 9, 5]",105.4,110.6,323.7,328.90000000000003,326.3,108.0,5.2000000000000455,5.199999999999989,21.237166338267002,16.336281798666924
svg/g/g_1/line_3,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,"[0, 0, 9, 6]",56.25,138.15,532.55,533.05,532.8,97.2,0.5,81.9,0.0,40.7
svg/g/g_1/rect_3,0,1.0,0.0,0.0,14.000000000000002,0.0,0.0,0.0,1.0,"[0, 0, 9, 7]",78.9,109.80000000000001,528.8,536.8,532.8,94.35000000000001,8.0,30.900000000000006,247.2,77.8
