tag_name,tag,opacity,fill_h,fill_s,fill_l,stroke_h,stroke_s,stroke_l,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g_1/line_55,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 0]",145.0,186.5,60.9,61.9,61.4,165.75,1.0,41.5,0.0,40.5
svg/g_1/line_54,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 1]",167.4,196.9,72.6,73.6,73.1,182.15,1.0,29.5,0.0,28.5
svg/g_1/line_53,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 2]",167.4,196.9,84.2,85.2,84.7,182.15,1.0,29.5,0.0,28.5
svg/g_1/line_52,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 3]",209.2,242.0,95.9,96.9,96.4,225.6,1.0,32.80000000000001,0.0,31.80000000000001
svg/g_1/line_51,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 4]",189.0,244.0,130.9,131.9,131.4,216.5,1.0,55.0,0.0,54.0
svg/g_1/line_50,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 5]",88.7,133.9,177.5,178.5,178.0,111.30000000000001,1.0,45.2,0.0,44.2
svg/g_1/line_49,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 6]",156.9,192.3,212.5,213.5,213.0,174.60000000000002,1.0,35.400000000000006,0.0,34.400000000000006
svg/g_1/line_48,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 7]",168.3,207.4,224.1,225.1,224.6,187.85000000000002,1.0,39.099999999999994,0.0,38.099999999999994
svg/g_1/line_47,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 8]",200.1,236.5,247.5,248.5,248.0,218.3,1.0,36.400000000000006,0.0,35.400000000000006
svg/g_1/line_46,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 9]",136.4,176.4,282.4,283.4,282.9,156.4,1.0,40.0,0.0,39.0
svg/g_1/line_45,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 10]",163.5,203.6,294.1,295.1,294.6,183.55,1.0,40.099999999999994,0.0,39.099999999999994
svg/g_1/line_44,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 11]",144.1,191.7,375.7,376.7,376.2,167.89999999999998,1.0,47.599999999999994,0.0,46.599999999999994
svg/g_1/line_43,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 12]",164.6,195.5,387.3,388.3,387.8,180.05,1.0,30.900000000000006,0.0,29.900000000000006
svg/g_1/line_42,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 13]",147.1,184.8,399.0,400.0,399.5,165.95,1.0,37.70000000000002,0.0,36.70000000000002
svg/g_1/line_41,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 14]",146.0,218.8,305.7,306.7,306.2,182.4,1.0,72.80000000000001,0.0,71.80000000000001
svg/g_1/line_40,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 15]",130.8,194.5,329.1,330.1,329.6,162.65,1.0,63.69999999999999,0.0,62.69999999999999
svg/g_1/line_39,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 16]",77.8,126.6,352.4,353.4,352.9,102.19999999999999,1.0,48.8,0.0,47.8
svg/g_1/line_38,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 17]",106.9,185.0,340.7,341.7,341.2,145.95,1.0,78.1,0.0,77.1
svg/g_1/line_37,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 18]",95.3,184.1,364.0,365.0,364.5,139.7,1.0,88.8,0.0,87.8
svg/g_1/line_36,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 19]",137.5,199.5,317.4,318.4,317.9,168.5,1.0,62.0,0.0,61.0
svg/g_1/line_35,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 20]",200.1,255.3,259.1,260.1,259.6,227.7,1.0,55.20000000000002,0.0,54.20000000000002
svg/g_1/line_34,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 21]",220.6,281.2,270.8,271.8,271.3,250.89999999999998,1.0,60.599999999999994,0.0,59.599999999999994
svg/g_1/line_33,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 22]",187.3,222.9,235.8,236.8,236.3,205.10000000000002,1.0,35.599999999999994,0.0,34.599999999999994
svg/g_1/line_32,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 23]",72.2,111.8,189.2,190.2,189.7,92.0,1.0,39.599999999999994,0.0,38.599999999999994
svg/g_1/line_31,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 24]",86.0,176.6,200.8,201.8,201.3,131.3,1.0,90.6,0.0,89.6
svg/g_1/line_30,3,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,"[0, 0, 25]",137.8,253.6,154.2,155.2,154.7,195.7,1.0,115.79999999999998,0.0,114.79999999999998
