tag_name,tag,opacity,fill_l,fill_a,fill_b,stroke_l,stroke_a,stroke_b,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g_33/rect_15,0.0003743916136278689,0.1,0.4343082551996755,0.7601065983901723,0.5194470575859254,1.0,0.5019814137253267,0.5019199679038225,0.0,0.0,0.07611637035222046,0.24833997343957503,0.7155293452899879,0.8906054279749479,0.803590137598659,0.16446377781495733,0.49635316698656456,0.3318240620957309,0.8333573828354668,0.26353159229262424
svg/g_33/rect_14,0.0003494321727192926,0.1,0.4343082551996755,0.7601065983901723,0.5194470575859254,1.0,0.5019814137253267,0.5019199679038225,0.0,0.010000000000000002,0.07611637035222046,0.2948207171314741,0.899887671861679,0.9832985386221295,0.9418174198505276,0.18788689978249956,0.24798464491362773,0.42238033635187583,0.791426156443844,0.2492689166105689
svg/g_33/rect_13,0.0003244727318108271,0.1,0.44587339732417897,0.742028507209979,0.7096316459386042,1.0,0.5019814137253267,0.5019199679038225,0.0,0.010000000000000002,0.1677943138288035,0.33565737051792827,0.4390620604311459,0.7078636047320808,0.5743521687504366,0.25380625731972556,0.7481765834932823,0.3266494178525226,0.8700707665073965,0.2769070199735378
svg/g_33/rect_12,0.0002995132909022508,0.1,0.4343082551996755,0.7601065983901723,0.5194470575859254,1.0,0.5019814137253267,0.5019199679038225,0.0,0.010000000000000002,0.07577807535784192,0.24535192563081012,0.4390620604311459,0.7078636047320808,0.5743521687504366,0.16279069767441862,0.7481765834932823,0.3266494178525227,0.8700707665073965,0.2769070199735378
svg/g_33/rect_11,0.00027455384999378534,0.1,0.7621175411327933,0.5471601459694124,0.4445301481946809,1.0,0.5019814137253267,0.5019199679038225,0.0,0.010000000000000002,0.5209742879599941,0.7679282868525897,0.899887671861679,0.9832985386221295,0.9418174198505276,0.646310858290112,0.24798464491362773,0.49353169469598973,0.8056728106642055,0.2527743929837299
svg/g_33/rect_10,0.000249594409085209,0.1,0.44587339732417897,0.742028507209979,0.7096316459386042,1.0,0.5019814137253267,0.5019199679038225,0.0,0.010000000000000002,0.29939106664205367,0.5079681274900398,0.899887671861679,0.9832985386221295,0.9418174198505276,0.40572193408064244,0.24798464491362773,0.4107373868046572,0.7888749478318967,0.24866809437383308
svg/g_33/rect_9,0.00022463496817674353,0.1,0.4343082551996755,0.7601065983901723,0.5194470575859254,1.0,0.5019814137253267,0.5019199679038225,0.0,0.010000000000000002,0.07611637035222046,0.11653386454183268,0.07034540728776385,0.43368128044537235,0.2533351959209332,0.09804249623556968,1.0,0.07503234152652005,0.7700135448369655,0.281430407251885
svg/g_33/rect_8,0.0001996755272681672,0.1,0.7621175411327933,0.5471601459694124,0.4445301481946809,1.0,0.5019814137253267,0.5019199679038225,0.0,0.010000000000000002,0.43267929442719655,0.6812749003984063,0.7155293452899879,0.8906054279749479,0.803590137598659,0.5589760749539903,0.49635316698656456,0.49353169469598956,0.8695553057495924,0.26917682126639136
svg/g_33/rect_7,0.00017471608635970172,0.1,0.44587339732417897,0.742028507209979,0.7096316459386042,1.0,0.5019814137253267,0.5019199679038225,0.0,0.010000000000000002,0.2560893073616012,0.4213147410358566,0.7155293452899879,0.8906054279749479,0.803590137598659,0.34063911661368573,0.49635316698656456,0.3247089262613196,0.8313947619690238,0.2632659922745656
svg/g_33/rect_6,0.0001497566454511254,0.1,0.7621175411327933,0.5471601459694124,0.4445301481946809,1.0,0.5019814137253267,0.5019199679038225,0.0,0.010000000000000002,0.3443843008943988,0.5946215139442231,0.4390620604311459,0.7078636047320808,0.5743521687504366,0.47164129161786844,0.7481765834932823,0.4935316946959897,0.9076934775617156,0.2812851807003014
