tag_name,tag,opacity,fill_l,fill_a,fill_b,stroke_l,stroke_a,stroke_b,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g_73/rect_73,0.20087745537939972,0.02,0.4861272171944188,0.792142884207502,0.5610245332806494,1e-08,0.5019607882352941,0.5019607882352941,0.1,0.0,0.12554978008796483,0.10457774269928964,0.0004609002919035193,0.4616093366093366,0.22786286247376195,0.10427528675703861,0.9977749523204069,0.2655737704918033,0.9328011545593223,0.29626194819911544
svg/g_73/rect_72,0.20085751321168613,0.1,1e-08,0.5019607882352941,0.5019607882352941,0.9129298657001615,0.5019798652721899,0.5019230316023499,0.0,0.010000000000000002,0.1271491403438625,0.2829518547750592,0.0004609002919035193,0.04484029484029484,0.016870092513410557,0.1993743482794578,0.13509218054672603,1.0,0.861608483581167,0.14314184944716749
svg/g_73/rect_71,0.20083757104397246,0.1,1e-08,0.5019607882352941,0.5019607882352941,0.9129298657001615,0.5019798652721899,0.5019230316023499,0.0,0.010000000000000002,0.1271491403438625,0.2829518547750592,0.07005684436933476,0.1144041769041769,0.08730467231594495,0.1993743482794578,0.13509218054672603,1.0,0.861608483581167,0.14314184944716749
svg/g_73/rect_70,0.20081762887625887,0.1,1e-08,0.5019607882352941,0.5019607882352941,0.9129298657001615,0.5019798652721899,0.5019230316023499,0.0,0.010000000000000002,0.1271491403438625,0.2829518547750592,0.1394991550161315,0.1838144963144963,0.15758376739485344,0.1993743482794578,0.13509218054672603,1.0,0.861608483581167,0.14314184944716749
svg/g_73/rect_69,0.2007976867085452,0.1,1e-08,0.5019607882352941,0.5019607882352941,0.9129298657001615,0.5019798652721899,0.5019230316023499,0.0,0.010000000000000002,0.1271491403438625,0.2829518547750592,0.20909509909356275,0.25337837837837834,0.22801834719738778,0.1993743482794578,0.1350921805467261,1.0,0.861608483581167,0.14314184944716749
svg/g_73/rect_68,0.2007777445408316,0.1,1e-08,0.5019607882352941,0.5019607882352941,0.9129298657001615,0.5019798652721899,0.5019230316023499,0.0,0.010000000000000002,0.1271491403438625,0.2829518547750592,0.2785374097403595,0.32278869778869773,0.29829744227629634,0.1993743482794578,0.135092180546726,1.0,0.861608483581167,0.14314184944716749
svg/g_73/rect_67,0.20075780237311794,0.1,1e-08,0.5019607882352941,0.5019607882352941,0.9129298657001615,0.5019798652721899,0.5019230316023499,0.0,0.010000000000000002,0.1271491403438625,0.2829518547750592,0.3481333538177908,0.3923525798525798,0.36873202207883077,0.1993743482794578,0.135092180546726,1.0,0.861608483581167,0.14314184944716749
svg/g_73/rect_66,0.20073786020540435,0.1,1e-08,0.5019607882352941,0.5019607882352941,0.9129298657001615,0.5019798652721899,0.5019230316023499,0.0,0.010000000000000002,0.1271491403438625,0.2829518547750592,0.41757566446458755,0.4617628992628992,0.43901111715773916,0.1993743482794578,0.135092180546726,1.0,0.861608483581167,0.14314184944716749
svg/g_73/rect_65,0.20071791803769068,0.1,1e-08,0.5019607882352941,0.5019607882352941,0.9129298657001615,0.5019798652721899,0.5019230316023499,0.0,0.010000000000000002,0.37504998000799683,0.46211523283346484,0.0004609002919035193,0.04484029484029484,0.016870092513410557,0.4233576642335767,0.13509218054672603,0.7278688524590167,0.8276587490173486,0.12912035423957108
svg/g_73/rect_64,0.2006979758699771,0.1,1e-08,0.5019607882352941,0.5019607882352941,0.9129298657001615,0.5019798652721899,0.5019230316023499,0.0,0.010000000000000002,0.37504998000799683,0.46211523283346484,0.07005684436933476,0.1144041769041769,0.08730467231594495,0.4233576642335767,0.13509218054672603,0.7278688524590167,0.8276587490173486,0.12912035423957108
