tag_name,tag,opacity,fill_l,fill_a,fill_b,stroke_l,stroke_a,stroke_b,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/rect_39,2.0039,1.0,82.57660366402511,-29.201529973236497,-1.3238918067771,0.0,0.0,0.0,1.0,"[0, 0]",-160.0,-80.0,-400.0,-320.0,-360.0,-120.0,80.0,80.0,6400.0,320.0
svg/rect_38,2.0038,1.0,82.19963275096818,-61.504108972782355,48.49696182916563,0.0,0.0,0.0,1.0,"[0, 1]",-160.0,-80.0,-320.0,-240.0,-280.0,-120.0,80.0,80.0,6400.0,320.0
svg/rect_37,2.0037,1.0,56.140446514095515,82.64728143011746,-0.6861466993032916,0.0,0.0,0.0,1.0,"[0, 2]",-160.0,-80.0,-240.0,-160.0,-200.0,-120.0,80.0,80.0,6400.0,320.0
svg/rect_36,2.0036,1.0,81.90337245280249,7.519248583887639,-12.49646541312892,0.0,0.0,0.0,1.0,"[0, 3]",-160.0,-80.0,-160.0,-80.0,-120.0,-120.0,80.0,80.0,6400.0,320.0
svg/rect_35,2.0035,1.0,65.11828327803202,35.310203256799454,68.12583820009915,0.0,0.0,0.0,1.0,"[0, 4]",-160.0,-80.0,-80.0,0.0,-40.0,-120.0,80.0,80.0,6400.0,320.0
svg/rect_34,2.0034,1.0,77.16244579126418,27.775627019209047,11.807173098299263,0.0,0.0,0.0,1.0,"[0, 5]",-160.0,-80.0,0.0,80.0,40.0,-120.0,80.0,80.0,6400.0,320.0
svg/rect_33,2.0033,1.0,84.41819955459829,-32.666244711106074,12.506035864726028,0.0,0.0,0.0,1.0,"[0, 6]",-160.0,-80.0,80.0,160.0,120.0,-120.0,80.0,80.0,6400.0,320.0
svg/rect_32,2.0032,1.0,82.19963275096818,-61.504108972782355,48.49696182916563,0.0,0.0,0.0,1.0,"[0, 7]",-160.0,-80.0,160.0,240.0,200.0,-120.0,80.0,80.0,6400.0,320.0
svg/rect_31,2.0031,1.0,56.140446514095515,82.64728143011746,-0.6861466993032916,0.0,0.0,0.0,1.0,"[0, 8]",-160.0,-80.0,240.0,320.0,280.0,-120.0,80.0,80.0,6400.0,320.0
svg/rect_30,2.003,1.0,81.90337245280249,7.519248583887639,-12.49646541312892,0.0,0.0,0.0,1.0,"[0, 9]",-160.0,-80.0,320.0,400.0,360.0,-120.0,80.0,80.0,6400.0,320.0
svg/rect_29,2.0029,1.0,65.11828327803202,35.310203256799454,68.12583820009915,0.0,0.0,0.0,1.0,"[0, 10]",-80.0,0.0,-400.0,-320.0,-360.0,-40.0,80.0,80.0,6400.0,320.0
svg/rect_28,2.0028,1.0,77.16244579126418,27.775627019209047,11.807173098299263,0.0,0.0,0.0,1.0,"[0, 11]",-80.0,0.0,-320.0,-240.0,-280.0,-40.0,80.0,80.0,6400.0,320.0
svg/rect_27,2.0027,1.0,84.41819955459829,-32.666244711106074,12.506035864726028,0.0,0.0,0.0,1.0,"[0, 12]",-80.0,0.0,-240.0,-160.0,-200.0,-40.0,80.0,80.0,6400.0,320.0
