tag_name,tag,opacity,fill_l,fill_a,fill_b,stroke_l,stroke_a,stroke_b,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g_16/polygon_35,5.0035,0.7,53.24974495891986,66.03541462000834,38.64586644961864,-1.0,-1.0,-1.0,1.0,"[0, 0, 0]",83.0,115.7,480.3,707.3,593.8,99.35,226.99999999999994,32.7,633.25,467.3676420561471
svg/g_16/polygon_34,5.0034,0.7,53.24974495891986,66.03541462000834,38.64586644961864,-1.0,-1.0,-1.0,1.0,"[0, 0, 1]",116.0,176.2,480.3,707.3,593.8,146.1,226.99999999999994,60.19999999999999,419.2599999999911,474.87249856349956
svg/g_16/polygon_33,5.0033,0.7,53.24974495891986,66.03541462000834,38.64586644961864,-1.0,-1.0,-1.0,1.0,"[0, 0, 2]",87.3,175.9,480.5,707.5,594.0,131.6,227.0,88.60000000000001,1419.5999999999913,502.06555014926806
svg/g_16/rect_7,2.0007,0.7,53.24974495891986,66.03541462000834,38.64586644961864,-1.0,-1.0,-1.0,1.0,"[0, 0, 3]",176.1,182.6,480.5,707.5,594.0,179.35,227.0,6.5,1475.5,467.0
svg/g_16/polygon_32,5.0032,0.7,53.24974495891986,66.03541462000834,38.64586644961864,-1.0,-1.0,-1.0,1.0,"[0, 0, 4]",182.7,252.2,480.5,707.5,594.0,217.45,227.0,69.5,812.5250000000015,484.23354718794207
svg/g_16/polygon_31,5.0031,0.7,53.24974495891986,66.03541462000834,38.64586644961864,-1.0,-1.0,-1.0,1.0,"[0, 0, 5]",98.3,198.3,480.2,707.2,593.7,148.3,227.00000000000006,100.00000000000001,1000.1399999999921,505.7445274722437
svg/g_16/polygon_30,5.003,0.7,53.24974495891986,66.03541462000834,38.64586644961864,-1.0,-1.0,-1.0,1.0,"[0, 0, 6]",182.3,202.9,480.2,707.2,593.7,192.60000000000002,227.00000000000006,20.599999999999994,569.6999999999971,464.14046183568445
svg/g_16/polygon_29,5.0029,0.7,53.24974495891986,66.03541462000834,38.64586644961864,-1.0,-1.0,-1.0,1.0,"[0, 0, 7]",203.3,255.5,480.2,707.2,593.7,229.4,227.00000000000006,52.19999999999999,430.4400000000023,471.1724367358597
svg/g_16/polygon_28,5.0028,0.7,53.24974495891986,66.03541462000834,38.64586644961864,-1.0,-1.0,-1.0,1.0,"[0, 0, 8]",106.7,256.6,480.2,707.2,593.7,181.65,227.00000000000006,149.90000000000003,1582.5000000000073,555.6892122513893
svg/g_16/polygon_27,5.0027,0.7,53.24974495891986,66.03541462000834,38.64586644961864,-1.0,-1.0,-1.0,1.0,"[0, 0, 9]",187.3,281.3,480.2,707.2,593.7,234.3,227.00000000000006,94.0,3190.3200000000143,524.7940977710412
