tag_name,tag,opacity,fill_l,fill_a,fill_b,stroke_l,stroke_a,stroke_b,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g_26/rect_8,2.0008,1.0,60.222004700949824,63.179645052184426,44.20456139021607,-1.0,-1.0,-1.0,1.0,"[0, 0, 0]",75.2,92.5,71.0,220.6,145.8,83.85,149.6,17.299999999999997,2588.08,333.8
svg/g_26/rect_7,2.0007,1.0,86.06356958540772,5.55550578977021,28.34754757757938,-1.0,-1.0,-1.0,1.0,"[0, 0, 1]",93.7,111.0,71.0,291.0,181.0,102.35,220.0,17.299999999999997,3806.0,474.6
svg/g_26/rect_6,2.0006,1.0,84.56706789390927,17.455070524588223,10.549410113971947,-1.0,-1.0,-1.0,1.0,"[0, 0, 2]",112.2,129.5,71.0,256.1,163.55,120.85,185.10000000000002,17.299999999999997,3202.23,404.8
svg/g_26/rect_5,2.0005,1.0,60.222004700949824,63.179645052184426,44.20456139021607,-1.0,-1.0,-1.0,1.0,"[0, 0, 3]",153.2,170.5,71.0,184.1,127.55,161.85,113.1,17.30000000000001,1956.6299999999999,260.8
svg/g_26/rect_4,2.0004,1.0,86.06356958540772,5.55550578977021,28.34754757757938,-1.0,-1.0,-1.0,1.0,"[0, 0, 4]",171.7,189.0,71.0,171.8,121.4,180.35,100.80000000000001,17.30000000000001,1743.84,236.2
svg/g_26/rect_3,2.0003,1.0,84.56706789390927,17.455070524588223,10.549410113971947,-1.0,-1.0,-1.0,1.0,"[0, 0, 5]",190.2,207.5,71.0,203.7,137.35,198.85,132.7,17.30000000000001,2295.71,300.0
svg/g/g_25/path_35,6.0035,1.0,34.03558259246268,1.3415307843370194,5.765562146562752,-1.0,-1.0,-1.0,1.0,"[0, 1, 0, 0]",235.8,244.3,65.49999999999999,71.1,68.29999999999998,240.05,5.6000000000000085,8.5,0.0,43.77863795520024
svg/g/g_24/path_34,6.0034,1.0,34.03558259246268,1.3415307843370194,5.765562146562752,-1.0,-1.0,-1.0,1.0,"[0, 1, 1, 0]",236.0,244.2,106.1,108.8,107.44999999999999,240.1,2.700000000000003,8.199999999999989,0.0,22.083747153320918
svg/g/g_23/path_33,6.0033,1.0,34.03558259246268,1.3415307843370194,5.765562146562752,-1.0,-1.0,-1.0,1.0,"[0, 1, 2, 0]",235.89999999999995,244.2,145.2,150.5,147.85,240.04999999999995,5.300000000000011,8.30000000000004,0.0,36.42759948409624
svg/g/g_22/path_32,6.0032,1.0,34.03558259246268,1.3415307843370194,5.765562146562752,-1.0,-1.0,-1.0,1.0,"[0, 1, 3, 0]",236.0,244.5,185.20000000000005,190.30000000000004,187.75000000000006,240.25,5.099999999999994,8.5,0.0,38.52175017993432
svg/g/g_21/path_31,6.0031,1.0,34.03558259246268,1.3415307843370194,5.765562146562752,-1.0,-1.0,-1.0,1.0,"[0, 1, 4, 0]",236.10000000000002,244.3,224.39999999999998,230.49999999999994,227.44999999999996,240.20000000000002,6.099999999999966,8.199999999999989,0.0,37.61379997359137
svg/g/g_20/path_30,6.003,1.0,34.03558259246268,1.3415307843370194,5.765562146562752,-1.0,-1.0,-1.0,1.0,"[0, 1, 5, 0]",235.99999999999997,244.20000000000002,264.69999999999993,269.79999999999995,267.24999999999994,240.1,5.100000000000023,8.200000000000045,0.0,37.53997522005986
