tag_name,tag,opacity,fill_l,fill_a,fill_b,stroke_l,stroke_a,stroke_b,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g/polygon_46,5.0046,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 0]",14.6,44.1,90.1,121.1,105.6,29.35,31.0,29.5,920.684999999999,118.5258258555736
svg/g/polygon_45,5.0045,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 1]",14.6,44.1,126.2,157.2,141.7,29.35,30.999999999999986,29.5,1125.034999999999,118.56835620793973
svg/g/polygon_44,5.0044,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 2]",14.6,44.1,161.5,192.5,177.0,29.35,31.0,29.5,1323.914999999999,118.63761927197827
svg/g/polygon_43,5.0043,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 3]",14.6,44.1,198.0,229.0,213.5,29.35,31.0,29.5,1530.7049999999995,118.56835620793971
svg/g/polygon_42,5.0042,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 4]",14.6,44.1,235.0,266.0,250.5,29.35,31.0,29.5,1739.7549999999992,118.56835620793979
svg/g/polygon_41,5.0041,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 5]",14.6,44.1,270.1,301.1,285.6,29.35,31.0,29.5,1937.6850000000004,118.52582585557353
svg/g/polygon_40,5.004,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 6]",14.6,44.1,303.8,334.8,319.3,29.35,31.0,29.5,2128.4749999999995,118.56835620793971
svg/g/polygon_39,5.0039,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 7]",14.6,44.1,338.6,369.6,354.1,29.35,31.0,29.5,2325.0950000000003,118.56835620793969
svg/g/circle_15,1.0015,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 8]",62.0,88.4,92.39999999999999,118.8,105.6,75.2,26.400000000000006,26.400000000000006,547.3911039614856,82.93804605477054
svg/g/circle_14,1.0014,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 9]",62.0,88.4,128.5,154.89999999999998,141.7,75.2,26.399999999999977,26.400000000000006,547.3911039614856,82.93804605477054
svg/g/circle_13,1.0013,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 10]",62.0,88.4,163.8,190.2,177.0,75.2,26.399999999999977,26.400000000000006,547.3911039614856,82.93804605477054
svg/g/circle_12,1.0012,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 11]",62.0,88.4,200.3,226.7,213.5,75.2,26.399999999999977,26.400000000000006,547.3911039614856,82.93804605477054
svg/g/circle_11,1.0011,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 12]",62.0,88.4,237.3,263.7,250.5,75.2,26.399999999999977,26.400000000000006,547.3911039614856,82.93804605477054
svg/g/circle_10,1.001,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 13]",62.0,88.4,272.40000000000003,298.8,285.6,75.2,26.399999999999977,26.400000000000006,547.3911039614856,82.93804605477054
svg/g/circle_9,1.0009,1.0,47.63564154988107,24.291669224146773,55.91336527295152,-1.0,-1.0,-1.0,1.0,"[0, 1, 14]",62.0,88.4,306.1,332.5,319.3,75.2,26.399999999999977,26.400000000000006,547.3911039614856,82.93804605477054
