tag_name,tag,opacity,fill_l,fill_a,fill_b,stroke_l,stroke_a,stroke_b,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g_11/g_53/path_32,6.0032,1.0,55.81697776174093,1.3155687992003617,-0.14708797285887254,-1.0,-1.0,-1.0,1.0,"[0, 0, 0, 0]",287.1,295.20000000000005,33.8,39.1,36.45,291.15000000000003,5.300000000000004,8.100000000000023,0.0,41.53240888180788
svg/g_11/g_52/path_31,6.0031,1.0,55.81697776174093,1.3155687992003617,-0.14708797285887254,-1.0,-1.0,-1.0,1.0,"[0, 0, 1, 0]",216.60000000000002,224.5,27.6,32.4,30.0,220.55,4.799999999999997,7.899999999999977,0.0,35.476905227774985
svg/g_11/g_51/path_30,6.003,1.0,55.81697776174093,1.3155687992003617,-0.14708797285887254,-1.0,-1.0,-1.0,1.0,"[0, 0, 2, 0]",151.69999999999996,159.49999999999997,22.200000000000003,24.8,23.5,155.59999999999997,2.599999999999998,7.800000000000011,0.0,20.81340711554052
svg/g_11/g_51/path_29,6.0029,1.0,55.81697776174093,1.3155687992003617,-0.14708797285887254,-1.0,-1.0,-1.0,1.0,"[0, 0, 2, 1]",151.6,159.7,27.499999999999996,32.8,30.15,155.64999999999998,5.300000000000001,8.099999999999994,0.0,41.584254317661035
svg/g_11/g_50/path_28,6.0028,1.0,55.81697776174093,1.3155687992003617,-0.14708797285887254,-1.0,-1.0,-1.0,1.0,"[0, 0, 3, 0]",88.7,96.5,22.200000000000003,24.8,23.5,92.6,2.599999999999998,7.799999999999997,0.0,20.813407115540514
svg/g_11/g_50/path_27,6.0027,1.0,55.81697776174093,1.3155687992003617,-0.14708797285887254,-1.0,-1.0,-1.0,1.0,"[0, 0, 3, 1]",88.8,96.7,27.6,32.4,30.0,92.75,4.799999999999997,7.900000000000006,0.0,35.47690522777504
svg/g_11/g_49/path_26,6.0026,1.0,55.81697776174093,1.3155687992003617,-0.14708797285887254,-1.0,-1.0,-1.0,1.0,"[0, 0, 4, 0]",24.3,32.300000000000004,21.5,26.499999999999996,24.0,28.300000000000004,4.9999999999999964,8.000000000000004,0.0,34.820122573195846
svg/g_11/g_49/path_25,6.0025,1.0,55.81697776174093,1.3155687992003617,-0.14708797285887254,-1.0,-1.0,-1.0,1.0,"[0, 0, 4, 1]",24.1,32.2,27.499999999999996,32.8,30.15,28.150000000000002,5.300000000000001,8.100000000000001,0.0,41.58425431766109
svg/g_11/line_22,3.0022,1.0,-1.0,-1.0,-1.0,43.19228956298485,0.002684319282575398,-0.00531107131247488,1.0,"[0, 0, 5]",28.5,285.5,42.7,43.7,43.2,157.0,1.0,257.0,0.0,256.0
svg/g_11/g_47/g_48/line_21,3.0021,1.0,-1.0,-1.0,-1.0,43.19228956298485,0.002684319282575398,-0.00531107131247488,1.0,"[0, 0, 6, 0, 0]",220.5,221.5,36.0,43.4,39.7,221.0,7.399999999999999,1.0,0.0,6.399999999999999
