tag_name,tag,opacity,fill_l,fill_a,fill_b,stroke_l,stroke_a,stroke_b,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g_30/line_39,3.0039,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 0]",21.0,282.5,80.0,81.0,80.5,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_38,3.0038,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 1]",21.0,282.5,123.3,124.3,123.8,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_37,3.0037,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 2]",21.0,282.5,166.6,167.6,167.1,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_36,3.0036,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 3]",21.0,282.5,210.0,211.0,210.5,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_35,3.0035,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 4]",21.0,282.5,253.3,254.3,253.8,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_34,3.0034,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 5]",21.0,282.5,296.6,297.6,297.1,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_33,3.0033,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 6]",21.0,282.5,339.9,340.9,340.4,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_32,3.0032,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 7]",21.0,282.5,420.6,421.6,421.1,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_31,3.0031,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 8]",21.0,282.5,450.5,451.5,451.0,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_30,3.003,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 9]",21.0,282.5,480.1,481.1,480.6,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_29,3.0029,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 10]",21.0,282.5,509.8,510.8,510.3,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_28,3.0028,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 11]",21.0,282.5,539.5,540.5,540.0,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_27,3.0027,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 12]",21.0,282.5,569.2,570.2,569.7,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_26,3.0026,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 13]",21.0,282.5,598.9,599.9,599.4,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_25,3.0025,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 14]",21.0,282.5,628.5,629.5,629.0,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_24,3.0024,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 15]",21.0,282.5,658.3,659.3,658.8,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_23,3.0023,0.8,-1.0,-1.0,-1.0,91.29298657001617,0.004865644408436065,-0.00962694140078657,1.0,"[0, 0, 16]",21.0,282.5,687.9,688.9,688.4,151.75,1.0,261.5,0.0,260.5
svg/g/g_29/path_56,6.0056,1.0,65.1142450374671,0.003678461057199378,-0.007278034741187156,-1.0,-1.0,-1.0,1.0,"[0, 1, 0, 0]",289.0,296.40000000000003,38.9,43.8,41.349999999999994,292.70000000000005,4.899999999999999,7.400000000000034,0.0,38.109499089753776
svg/g/g_28/path_55,6.0055,1.0,65.1142450374671,0.003678461057199378,-0.007278034741187156,-1.0,-1.0,-1.0,1.0,"[0, 1, 1, 0]",289.2,296.4,79.4,81.8,80.6,292.79999999999995,2.3999999999999915,7.199999999999989,0.0,19.29334767695119
svg/g/g_27/path_54,6.0054,1.0,65.1142450374671,0.003678461057199378,-0.007278034741187156,-1.0,-1.0,-1.0,1.0,"[0, 1, 2, 0]",289.00000000000006,296.2000000000001,121.6,126.2,123.9,292.6000000000001,4.6000000000000085,7.2000000000000455,0.0,31.67233872454812
svg/g/g_26/path_53,6.0053,1.0,65.1142450374671,0.003678461057199378,-0.007278034741187156,-1.0,-1.0,-1.0,1.0,"[0, 1, 3, 0]",288.9,296.2,165.29999999999993,169.79999999999993,167.54999999999993,292.54999999999995,4.5,7.300000000000011,0.0,33.526483302485154
svg/g/g_25/path_52,6.0052,1.0,65.1142450374671,0.003678461057199378,-0.007278034741187156,-1.0,-1.0,-1.0,1.0,"[0, 1, 4, 0]",289.09999999999997,296.2,207.79999999999998,212.99999999999997,210.39999999999998,292.65,5.199999999999989,7.100000000000023,0.0,32.399640842965624
svg/g/g_24/path_51,6.0051,1.0,65.1142450374671,0.003678461057199378,-0.007278034741187156,-1.0,-1.0,-1.0,1.0,"[0, 1, 5, 0]",289.09999999999997,296.29999999999995,251.79999999999995,256.29999999999995,254.04999999999995,292.69999999999993,4.5,7.199999999999989,0.0,32.78708357846965
svg/g/g_23/path_50,6.005,1.0,65.1142450374671,0.003678461057199378,-0.007278034741187156,-1.0,-1.0,-1.0,1.0,"[0, 1, 6, 0]",288.9,296.3,294.6,299.5,297.05,292.6,4.899999999999977,7.400000000000034,0.0,38.67870001682665
svg/g/g_22/path_49,6.0049,1.0,65.1142450374671,0.003678461057199378,-0.007278034741187156,-1.0,-1.0,-1.0,1.0,"[0, 1, 7, 0]",289.1,296.20000000000005,337.1,341.6,339.35,292.65000000000003,4.5,7.100000000000023,0.0,24.62278462757238
svg/g/line_22,3.0022,1.0,-1.0,-1.0,-1.0,9.263234285789427,0.0011456658871311642,-0.002266762104763398,1.0,"[0, 1, 8]",282.5,283.5,42.5,341.5,192.0,283.0,299.0,1.0,0.0,298.0
svg/g/line_21,3.0021,1.0,-1.0,-1.0,-1.0,9.263234285789427,0.0011456658871311642,-0.002266762104763398,1.0,"[0, 1, 9]",278.7,283.8,80.0,81.0,80.5,281.25,1.0,5.100000000000023,0.0,4.100000000000023
svg/g/line_20,3.002,1.0,-1.0,-1.0,-1.0,9.263234285789427,0.0011456658871311642,-0.002266762104763398,1.0,"[0, 1, 10]",278.7,283.8,123.3,124.3,123.8,281.25,1.0,5.100000000000023,0.0,4.100000000000023
svg/g/line_19,3.0019,1.0,-1.0,-1.0,-1.0,9.263234285789427,0.0011456658871311642,-0.002266762104763398,1.0,"[0, 1, 11]",278.7,283.8,166.6,167.6,167.1,281.25,1.0,5.100000000000023,0.0,4.100000000000023
