tag_name,tag,opacity,fill_l,fill_a,fill_b,stroke_l,stroke_a,stroke_b,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g_11/circle_241,1.0241,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 0]",-24.5,725.5,-10.5,739.5,364.5,350.5,750.0,750.0,441786.46691106464,2356.194490192345
svg/g_11/circle_240,1.024,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 1]",271.5,696.5,57.5,482.5,270.0,484.0,425.0,425.0,141862.5432636641,1335.176877775662
svg/g_11/circle_239,1.0239,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 2]",235.00000000000003,330.20000000000005,389.0,484.20000000000005,436.6,282.6,95.20000000000005,95.20000000000002,7118.09497079761,299.0796206217483
svg/g_11/circle_238,1.0238,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 3]",10.199999999999996,125.0,162.2,277.0,219.6,67.6,114.80000000000001,114.80000000000001,10350.793811341506,360.65483663210824
svg/g_11/circle_237,1.0237,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 4]",181.2,282.0,44.699999999999996,145.5,95.1,231.6,100.80000000000001,100.80000000000001,7980.1479949426475,316.6725394818511
svg/g_11/circle_236,1.0236,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 5]",183.2,268.0,145.2,230.0,187.6,225.6,84.80000000000001,84.80000000000001,5647.829608917586,266.4070570244144
svg/g_11/circle_235,1.0235,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 6]",76.99999999999999,276.4,233.5,432.9,333.2,176.7,199.39999999999998,199.39999999999998,31227.713720021366,626.4335751258047
svg/g_11/circle_234,1.0234,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 7]",101.80000000000001,301.8,34.5,234.5,134.5,201.8,200.0,200.0,31415.926535897932,628.3185307179587
svg/g_11/circle_233,1.0233,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 8]",5.099999999999994,169.5,410.1,574.5,492.3,87.3,164.39999999999998,164.4,21227.23890548166,516.477832250162
svg/g_11/circle_232,1.0232,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 9]",169.5,244.5,440.5,515.5,478.0,207.0,75.0,75.0,4417.864669110647,235.61944901923448
svg/g_11/circle_231,1.0231,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 10]",110.2,255.8,542.5,688.0999999999999,615.3,183.0,145.5999999999999,145.60000000000002,16649.938409201328,457.41589036267385
svg/g_11/circle_230,1.023,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 11]",220.70000000000002,292.5,497.70000000000005,569.5,533.6,256.6,71.79999999999995,71.79999999999998,4048.916027873061,225.56635252774714
svg/g_11/ellipse_50,9.005,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 12]",256.5,390.5,545.5,680.5,613.0,323.5,135.0,134.0,14207.85277585984,845.0884238156543
svg/g_11/circle_229,1.0229,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 13]",289.3,361.7,473.3,545.7,509.5,325.5,72.40000000000003,72.39999999999998,4116.868676970209,227.45130811990103
svg/g_11/circle_228,1.0228,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 14]",244.29999999999998,263.9,477.59999999999997,497.2,487.4,254.09999999999997,19.600000000000023,19.599999999999994,301.7185584507638,61.57521601035995
svg/g_11/ellipse_49,9.0049,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 15]",276.0,476.0,202.0,402.0,302.0,376.0,200.0,200.0,31415.926535897932,1256.6370614359173
svg/g_11/circle_227,1.0227,0.25,61.93720096270752,-28.930066844832012,-19.40371726773673,69.08187183971708,-17.15465049655529,-39.84458400945776,1.0,"[0, 0, 16]",287.0,329.0,320.5,362.5,341.5,308.0,42.0,42.0,1385.442360233099,131.94689145077132
