tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/g/circle_606,0.125,0.7071067811865476,0.9314269915162114,0.7527266329282903,0.33603238866396756,0.48431372549019613,0.3,0.15,0.0,0.0,0.3,0.23483779971791255,0.2728325372702272,0.2873064119264727,1.0826330532212884,1.1176470588235292,0.28006947459834997,1.1001400560224088,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_605,0.125,0.7071067811865476,0.9314269915162114,0.7527266329282903,0.33603238866396756,0.48431372549019613,0.3,0.15,0.0,0.0,0.3,0.2344851904090268,0.2728325372702272,0.2873064119264727,1.1260504201680672,1.1610644257703082,0.28006947459834997,1.1435574229691876,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_604,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.23413258110014104,0.2906354030974092,0.30510927775365465,0.9527310924369748,0.9877450980392157,0.29787234042553196,0.9702380952380952,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_603,0.125,0.7071067811865476,0.9947932582778187,0.5719696572370596,0.8529411764705883,0.6,0.3,0.15,0.0,0.0,0.3,0.2337799717912553,0.2906354030974092,0.30510927775365465,0.9961484593837534,1.0311624649859943,0.29787234042553196,1.013655462184874,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_602,0.125,0.7071067811865476,0.5351380944726464,0.9987637860920051,0.536,0.5098039215686274,0.3,0.15,0.0,0.0,0.3,0.23342736248236953,0.2906354030974092,0.30510927775365465,1.039565826330532,1.0745798319327728,0.29787234042553196,1.0570728291316525,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_601,0.125,0.7071067811865476,0.9314269915162114,0.7527266329282903,0.33603238866396756,0.48431372549019613,0.3,0.15,0.0,0.0,0.3,0.23307475317348378,0.2906354030974092,0.30510927775365465,1.0826330532212884,1.1176470588235292,0.29787234042553196,1.1001400560224088,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_600,0.125,0.7071067811865476,0.9314269915162114,0.7527266329282903,0.33603238866396756,0.48431372549019613,0.3,0.15,0.0,0.0,0.3,0.23272214386459802,0.2906354030974092,0.30510927775365465,1.1260504201680672,1.1610644257703082,0.29787234042553196,1.1435574229691876,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_599,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.23236953455571227,0.308727746417716,0.3232016210739615,0.9527310924369748,0.9877450980392157,0.31596468374583875,0.9702380952380952,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_598,0.125,0.7071067811865476,0.9947932582778187,0.5719696572370596,0.8529411764705883,0.6,0.3,0.15,0.0,0.0,0.3,0.23201692524682652,0.308727746417716,0.3232016210739615,0.9961484593837534,1.0311624649859943,0.31596468374583875,1.013655462184874,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_597,0.125,0.7071067811865476,0.5351380944726464,0.9987637860920051,0.536,0.5098039215686274,0.3,0.15,0.0,0.0,0.3,0.23166431593794076,0.308727746417716,0.3232016210739615,1.039565826330532,1.0745798319327728,0.31596468374583875,1.0570728291316525,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_596,0.125,0.7071067811865476,0.9314269915162114,0.7527266329282903,0.33603238866396756,0.48431372549019613,0.3,0.15,0.0,0.0,0.3,0.231311706629055,0.308727746417716,0.3232016210739615,1.0826330532212884,1.1176470588235292,0.31596468374583875,1.1001400560224088,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_595,0.125,0.7071067811865476,0.9314269915162114,0.7527266329282903,0.33603238866396756,0.48431372549019613,0.3,0.15,0.0,0.0,0.3,0.23095909732016925,0.308727746417716,0.3232016210739615,1.1260504201680672,1.1610644257703082,0.31596468374583875,1.1435574229691876,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_594,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.2306064880112835,0.3266753509914604,0.34114922564770583,0.9527310924369748,0.9877450980392157,0.33391228831958314,0.9702380952380952,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_593,0.125,0.7071067811865476,0.9947932582778187,0.5719696572370596,0.8529411764705883,0.6,0.3,0.15,0.0,0.0,0.3,0.23025387870239775,0.3266753509914604,0.34114922564770583,0.9961484593837534,1.0311624649859943,0.33391228831958314,1.013655462184874,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_592,0.125,0.7071067811865476,0.5351380944726464,0.9987637860920051,0.536,0.5098039215686274,0.3,0.15,0.0,0.0,0.3,0.229901269393512,0.3266753509914604,0.34114922564770583,1.039565826330532,1.0745798319327728,0.33391228831958314,1.0570728291316525,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_591,0.125,0.7071067811865476,0.9314269915162114,0.7527266329282903,0.33603238866396756,0.48431372549019613,0.3,0.15,0.0,0.0,0.3,0.22954866008462624,0.3266753509914604,0.34114922564770583,1.0826330532212884,1.1176470588235292,0.33391228831958314,1.1001400560224088,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_590,0.125,0.7071067811865476,0.9314269915162114,0.7527266329282903,0.33603238866396756,0.48431372549019613,0.3,0.15,0.0,0.0,0.3,0.22919605077574048,0.3266753509914604,0.34114922564770583,1.1260504201680672,1.1610644257703082,0.33391228831958314,1.1435574229691876,0.014473874656245465,0.0350140056022409,0.3582672447212817
svg/g/circle_589,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.22884344146685473,0.39238674193081485,0.40686061658706035,0.9527310924369748,0.9877450980392157,0.3996236792589376,0.9702380952380952,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_588,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.22849083215796898,0.39238674193081485,0.40686061658706035,0.9961484593837534,1.0311624649859943,0.3996236792589376,1.013655462184874,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_587,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.22813822284908322,0.39238674193081485,0.40686061658706035,1.039565826330532,1.0745798319327728,0.3996236792589376,1.0570728291316525,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_586,0.125,0.7071067811865476,0.9947932582778187,0.5719696572370596,0.8529411764705883,0.6,0.3,0.15,0.0,0.0,0.3,0.22778561354019747,0.39238674193081485,0.40686061658706035,1.0826330532212884,1.1176470588235292,0.3996236792589376,1.1001400560224088,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_585,0.125,0.7071067811865476,0.9022407438911175,0.7969888616664275,0.9502487562189051,0.6058823529411764,0.3,0.15,0.0,0.0,0.3,0.22743300423131171,0.39238674193081485,0.40686061658706035,1.1260504201680672,1.1610644257703082,0.3996236792589376,1.1435574229691876,0.014473874656245505,0.0350140056022409,0.3582672447212817
svg/g/circle_584,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.22708039492242596,0.41033434650455924,0.4248082211608047,0.9527310924369748,0.9877450980392157,0.41757128383268194,0.9702380952380952,0.014473874656245427,0.0350140056022409,0.3582672447212817
svg/g/circle_583,0.125,0.7071067811865476,0.11849808281423613,0.1768030210791156,1.0,0.5647058823529413,0.3,0.15,0.0,0.0,0.3,0.2267277856135402,0.41033434650455924,0.4248082211608047,0.9961484593837534,1.0311624649859943,0.41757128383268194,1.013655462184874,0.014473874656245427,0.0350140056022409,0.3582672447212817
