tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_left_n,bbox_right_n,bbox_top_n,bbox_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area
svg/rect_29,0.0,0.7071067811865476,0.8174445837049614,0.8863016130905794,1.0,0.5,0.3,0.15,0.0,0.0,0.3,0.3717948717948718,0.050000000000000044,0.15000000000000008,0.28125,0.53125,0.10000000000000005,0.40625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_28,0.0,0.7071067811865476,0.980354990334408,0.6387770991944666,1.0,0.6568627450980392,0.3,0.15,0.0,0.0,0.3,0.358974358974359,0.15000000000000008,0.25000000000000006,0.28125,0.53125,0.20000000000000004,0.40625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_27,0.0,0.7071067811865476,0.016447808804744612,0.37281006961922186,0.5327102803738321,0.7901960784313726,0.3,0.15,0.0,0.0,0.3,0.34615384615384615,0.25000000000000006,0.3500000000000001,0.28125,0.53125,0.3000000000000001,0.40625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_26,0.0,0.7071067811865476,0.2500000000000001,0.9330127018922194,0.734375,0.7490196078431373,0.3,0.15,0.0,0.0,0.3,0.33333333333333337,0.3500000000000001,0.4500000000000001,0.28125,0.53125,0.4000000000000001,0.40625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_25,0.0,0.7071067811865476,0.9970976158864073,0.5537955414514056,0.9315068493150684,0.7137254901960784,0.3,0.15,0.0,0.0,0.3,0.3205128205128205,0.4500000000000001,0.5500000000000002,0.28125,0.53125,0.5000000000000001,0.40625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_24,0.0,0.7071067811865476,0.75,0.0669872981077807,0.4728682170542637,0.7470588235294118,0.3,0.15,0.0,0.0,0.3,0.3076923076923077,0.5500000000000002,0.65,0.28125,0.53125,0.6000000000000001,0.40625,0.09999999999999995,0.25,0.7025187893248228
svg/rect_23,0.0,0.7071067811865476,0.8174445837049614,0.8863016130905794,1.0,0.5,0.3,0.15,0.0,0.0,0.3,0.2948717948717949,0.65,0.7500000000000001,0.28125,0.53125,0.7000000000000002,0.40625,0.10000000000000009,0.25,0.7025187893248228
svg/rect_22,0.0,0.7071067811865476,0.980354990334408,0.6387770991944666,1.0,0.6568627450980392,0.3,0.15,0.0,0.0,0.3,0.28205128205128205,0.7500000000000001,0.8500000000000002,0.28125,0.53125,0.8000000000000002,0.40625,0.10000000000000009,0.25,0.7025187893248228
svg/rect_21,0.0,0.7071067811865476,0.016447808804744612,0.37281006961922186,0.5327102803738321,0.7901960784313726,0.3,0.15,0.0,0.0,0.3,0.2692307692307692,0.8500000000000002,0.9500000000000002,0.28125,0.53125,0.9000000000000002,0.40625,0.09999999999999995,0.25,0.7025187893248228
svg/rect_20,0.0,0.7071067811865476,0.2500000000000001,0.9330127018922194,0.734375,0.7490196078431373,0.3,0.15,0.0,0.0,0.3,0.2564102564102564,0.9500000000000002,1.05,0.28125,0.53125,1.0000000000000002,0.40625,0.09999999999999995,0.25,0.7025187893248228
svg/rect_19,0.0,0.7071067811865476,0.9970976158864073,0.5537955414514056,0.9315068493150684,0.7137254901960784,0.3,0.15,0.0,0.0,0.3,0.2435897435897436,0.050000000000000044,0.15000000000000008,0.53125,0.78125,0.10000000000000005,0.65625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_18,0.0,0.7071067811865476,0.75,0.0669872981077807,0.4728682170542637,0.7470588235294118,0.3,0.15,0.0,0.0,0.3,0.23076923076923078,0.15000000000000008,0.25000000000000006,0.53125,0.78125,0.20000000000000004,0.65625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_17,0.0,0.7071067811865476,0.8174445837049614,0.8863016130905794,1.0,0.5,0.3,0.15,0.0,0.0,0.3,0.21794871794871795,0.25000000000000006,0.3500000000000001,0.53125,0.78125,0.3000000000000001,0.65625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_16,0.0,0.7071067811865476,0.980354990334408,0.6387770991944666,1.0,0.6568627450980392,0.3,0.15,0.0,0.0,0.3,0.20512820512820512,0.3500000000000001,0.4500000000000001,0.53125,0.78125,0.4000000000000001,0.65625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_15,0.0,0.7071067811865476,0.016447808804744612,0.37281006961922186,0.5327102803738321,0.7901960784313726,0.3,0.15,0.0,0.0,0.3,0.1923076923076923,0.4500000000000001,0.5500000000000002,0.53125,0.78125,0.5000000000000001,0.65625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_14,0.0,0.7071067811865476,0.2500000000000001,0.9330127018922194,0.734375,0.7490196078431373,0.3,0.15,0.0,0.0,0.3,0.17948717948717946,0.5500000000000002,0.65,0.53125,0.78125,0.6000000000000001,0.65625,0.09999999999999995,0.25,0.7025187893248228
svg/rect_13,0.0,0.7071067811865476,0.9970976158864073,0.5537955414514056,0.9315068493150684,0.7137254901960784,0.3,0.15,0.0,0.0,0.3,0.16666666666666669,0.65,0.7500000000000001,0.53125,0.78125,0.7000000000000002,0.65625,0.10000000000000009,0.25,0.7025187893248228
svg/rect_12,0.0,0.7071067811865476,0.75,0.0669872981077807,0.4728682170542637,0.7470588235294118,0.3,0.15,0.0,0.0,0.3,0.15384615384615385,0.7500000000000001,0.8500000000000002,0.53125,0.78125,0.8000000000000002,0.65625,0.10000000000000009,0.25,0.7025187893248228
svg/rect_11,0.0,0.7071067811865476,0.8174445837049614,0.8863016130905794,1.0,0.5,0.3,0.15,0.0,0.0,0.3,0.14102564102564102,0.8500000000000002,0.9500000000000002,0.53125,0.78125,0.9000000000000002,0.65625,0.09999999999999995,0.25,0.7025187893248228
svg/rect_10,0.0,0.7071067811865476,0.980354990334408,0.6387770991944666,1.0,0.6568627450980392,0.3,0.15,0.0,0.0,0.3,0.1282051282051282,0.9500000000000002,1.05,0.53125,0.78125,1.0000000000000002,0.65625,0.09999999999999995,0.25,0.7025187893248228
svg/rect_9,0.0,0.7071067811865476,0.016447808804744612,0.37281006961922186,0.5327102803738321,0.7901960784313726,0.3,0.15,0.0,0.0,0.3,0.11538461538461536,0.050000000000000044,0.15000000000000008,0.78125,1.03125,0.10000000000000005,0.90625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_8,0.0,0.7071067811865476,0.2500000000000001,0.9330127018922194,0.734375,0.7490196078431373,0.3,0.15,0.0,0.0,0.3,0.10256410256410259,0.15000000000000008,0.25000000000000006,0.78125,1.03125,0.20000000000000004,0.90625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_7,0.0,0.7071067811865476,0.9970976158864073,0.5537955414514056,0.9315068493150684,0.7137254901960784,0.3,0.15,0.0,0.0,0.3,0.08974358974358976,0.25000000000000006,0.3500000000000001,0.78125,1.03125,0.3000000000000001,0.90625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_6,0.0,0.7071067811865476,0.75,0.0669872981077807,0.4728682170542637,0.7470588235294118,0.3,0.15,0.0,0.0,0.3,0.07692307692307693,0.3500000000000001,0.4500000000000001,0.78125,1.03125,0.4000000000000001,0.90625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_5,0.0,0.7071067811865476,0.8174445837049614,0.8863016130905794,1.0,0.5,0.3,0.15,0.0,0.0,0.3,0.0641025641025641,0.4500000000000001,0.5500000000000002,0.78125,1.03125,0.5000000000000001,0.90625,0.10000000000000002,0.25,0.7025187893248228
svg/rect_4,0.0,0.7071067811865476,0.980354990334408,0.6387770991944666,1.0,0.6568627450980392,0.3,0.15,0.0,0.0,0.3,0.051282051282051266,0.5500000000000002,0.65,0.78125,1.03125,0.6000000000000001,0.90625,0.09999999999999995,0.25,0.7025187893248228
svg/rect_3,0.0,0.7071067811865476,0.016447808804744612,0.37281006961922186,0.5327102803738321,0.7901960784313726,0.3,0.15,0.0,0.0,0.3,0.038461538461538436,0.65,0.7500000000000001,0.78125,1.03125,0.7000000000000002,0.90625,0.10000000000000009,0.25,0.7025187893248228
svg/rect_2,0.0,0.7071067811865476,0.2500000000000001,0.9330127018922194,0.734375,0.7490196078431373,0.3,0.15,0.0,0.0,0.3,0.02564102564102566,0.7500000000000001,0.8500000000000002,0.78125,1.03125,0.8000000000000002,0.90625,0.10000000000000009,0.25,0.7025187893248228
svg/rect_1,0.0,0.7071067811865476,0.9970976158864073,0.5537955414514056,0.9315068493150684,0.7137254901960784,0.3,0.15,0.0,0.0,0.3,0.01282051282051283,0.8500000000000002,0.9500000000000002,0.78125,1.03125,0.9000000000000002,0.90625,0.09999999999999995,0.25,0.7025187893248228
svg/rect,0.0,0.7071067811865476,0.75,0.0669872981077807,0.4728682170542637,0.7470588235294118,0.3,0.15,0.0,0.0,0.3,0.0,0.9500000000000002,1.05,0.78125,1.03125,1.0000000000000002,0.90625,0.09999999999999995,0.25,0.7025187893248228
