tag_name,tag,opacity,fill_h,fill_s,fill_l,stroke_h,stroke_s,stroke_l,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g_30/line_39,65.0039,0.8,0.0,0.0,0.0,0.0,0.0,90.19607843137256,1.0,"[0, 0, 0]",21.0,282.5,80.0,81.0,80.5,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_38,65.0038,0.8,0.0,0.0,0.0,0.0,0.0,90.19607843137256,1.0,"[0, 0, 1]",21.0,282.5,123.3,124.3,123.8,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_37,65.0037,0.8,0.0,0.0,0.0,0.0,0.0,90.19607843137256,1.0,"[0, 0, 2]",21.0,282.5,166.6,167.6,167.1,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_36,65.0036,0.8,0.0,0.0,0.0,0.0,0.0,90.19607843137256,1.0,"[0, 0, 3]",21.0,282.5,210.0,211.0,210.5,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_35,65.0035,0.8,0.0,0.0,0.0,0.0,0.0,90.19607843137256,1.0,"[0, 0, 4]",21.0,282.5,253.3,254.3,253.8,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_34,65.0034,0.8,0.0,0.0,0.0,0.0,0.0,90.19607843137256,1.0,"[0, 0, 5]",21.0,282.5,296.6,297.6,297.1,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_33,65.0033,0.8,0.0,0.0,0.0,0.0,0.0,90.19607843137256,1.0,"[0, 0, 6]",21.0,282.5,339.9,340.9,340.4,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_32,65.0032,0.8,0.0,0.0,0.0,0.0,0.0,90.19607843137256,1.0,"[0, 0, 7]",21.0,282.5,420.6,421.6,421.1,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_31,65.0031,0.8,0.0,0.0,0.0,0.0,0.0,90.19607843137256,1.0,"[0, 0, 8]",21.0,282.5,450.5,451.5,451.0,151.75,1.0,261.5,0.0,260.5
svg/g_30/line_30,65.003,0.8,0.0,0.0,0.0,0.0,0.0,90.19607843137256,1.0,"[0, 0, 9]",21.0,282.5,480.1,481.1,480.6,151.75,1.0,261.5,0.0,260.5
