tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_min_left_n,bbox_max_right_n,bbox_min_top_n,bbox_max_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area
svg/g_1/line_22,0.650022,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.75,-0.9798798798798799,-0.976876876876877,-1.0,0.943289224952741,-0.9783783783783784,-0.02835538752362949,0.0015015015015015015,0.9716446124763705,0.0,0.13781803127093506
svg/g_1/g_3/g_4/line_21,0.650021,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.799342105263158,-1.0,-0.9777777777777779,0.45179584120982985,0.45935727788279773,-0.9888888888888889,0.4555765595463138,0.01111111111111111,0.003780718336483932,0.0,0.04970918203986358
svg/g_1/g_3/g_4/line_20,0.6500199999999999,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.7785087719298246,-1.0,-0.9777777777777779,-0.03213610586011342,-0.024574669187145556,-0.9888888888888889,-0.02835538752362949,0.01111111111111111,0.003780718336483932,0.0,0.04970918203986358
svg/g_1/g_3/g_4/line_19,0.650019,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.7576754385964913,-1.0,-0.9777777777777779,-0.5160680529300568,-0.5085066162570888,-0.9888888888888889,-0.5122873345935728,0.01111111111111111,0.003780718336483932,0.0,0.04970918203986358
svg/g_1/g_3/g_4/line_18,0.650018,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.736842105263158,-1.0,-0.9777777777777779,-1.0,-0.9924385633270322,-0.9888888888888889,-0.996219281663516,0.01111111111111111,0.003780718336483932,0.0,0.04970918203986358
svg/g_1/g_2/line_17,0.650017,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.7236842105263158,-0.9813813813813814,1.0,0.9357277882797732,0.943289224952741,0.009309309309309378,0.9395085066162571,0.9906906906906906,0.003780718336483932,0.0,0.16123511906205282
svg/g_1/line_16,0.6500159999999999,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.7105263157894737,-0.8693693693693694,-0.8663663663663663,0.9357277882797732,1.0,-0.8678678678678678,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_15,0.6500149999999999,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.6973684210526316,-0.7588588588588588,-0.7558558558558558,0.9357277882797732,1.0,-0.7573573573573573,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_14,0.6500140000000001,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.6842105263157895,-0.6483483483483483,-0.6453453453453454,0.9357277882797732,1.0,-0.6468468468468469,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_13,0.650013,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.6710526315789473,-0.5378378378378378,-0.5348348348348348,0.9357277882797732,1.0,-0.5363363363363364,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_12,0.6500119999999999,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.6578947368421053,-0.42732732732732737,-0.4243243243243244,0.9357277882797732,1.0,-0.42582582582582584,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_11,0.6500109999999999,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.6447368421052632,-0.31681681681681684,-0.3138138138138138,0.9357277882797732,1.0,-0.3153153153153153,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_10,0.6500100000000001,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.631578947368421,-0.20630630630630628,-0.20330330330330326,0.9357277882797732,1.0,-0.20480480480480476,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_9,0.6500090000000001,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.618421052631579,-0.09579579579579572,-0.09279279279279272,0.9357277882797732,1.0,-0.09429429429429423,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_8,0.650008,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.6052631578947368,0.014714714714714647,0.01771771771771765,0.9357277882797732,1.0,0.016216216216216148,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_7,0.650007,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.5921052631578947,0.12492492492492499,0.127927927927928,0.9357277882797732,1.0,0.12642642642642649,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_6,0.6500060000000001,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.5789473684210527,0.23543543543543538,0.23843843843843837,0.9357277882797732,1.0,0.23693693693693688,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_5,0.650005,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.5657894736842105,0.3459459459459459,0.3489489489489489,0.9357277882797732,1.0,0.34744744744744743,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_4,0.650004,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.5526315789473684,0.45645645645645644,0.4594594594594595,0.9357277882797732,1.0,0.45795795795795796,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_3,0.650003,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.5394736842105263,0.5669669669669668,0.5699699699699698,0.9357277882797732,1.0,0.5684684684684683,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_2,0.6500020000000001,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.5263157894736842,0.6774774774774776,0.6804804804804806,0.9357277882797732,1.0,0.6789789789789791,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line_1,0.650001,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.5131578947368421,0.787987987987988,0.7909909909909909,0.9357277882797732,1.0,0.7894894894894894,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g_1/line,0.65,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,1.0,0.5,0.8984984984984986,0.9015015015015017,0.9357277882797732,1.0,0.9000000000000001,0.9678638941398866,0.0015015015015015015,0.03213610586011342,0.0,0.053151137402032624
svg/g/rect_16,0.800016,1.0,1.0,0.0,0.7000000000000004,0.67,1.0,0.0,0.0,0.0,1.0,0.25,-0.9183183183183183,-0.8162162162162162,0.8502835538752362,0.9349716446124762,-0.8672672672672673,0.892627599243856,0.05105105105105105,0.04234404536861999,0.4921624043884104,0.11214159492969233
svg/g/rect_15,0.8000149999999999,1.0,1.0,0.0,0.7000000000000004,0.67,1.0,0.0,0.0,0.0,1.0,0.2368421052631579,-0.8087087087087087,-0.7066066066066067,0.7867674858223064,0.9357277882797732,-0.7576576576576577,0.8612476370510396,0.05105105105105103,0.07448015122873342,0.5388192257645181,0.1163782208462882
svg/g/rect_14,0.800014,1.0,1.0,0.0,0.7000000000000004,0.67,1.0,0.0,0.0,0.0,1.0,0.2236842105263158,-0.6984984984984984,-0.5963963963963964,0.8079395085066164,0.9357277882797732,-0.6474474474474474,0.8718336483931948,0.05105105105105105,0.06389413988657837,0.5261479513164856,0.11506084019863339
svg/g/rect_13,0.800013,1.0,1.0,0.0,0.7000000000000004,0.67,1.0,0.0,0.0,0.0,1.0,0.21052631578947367,-0.587987987987988,-0.48588588588588594,0.6559546313799622,0.9357277882797732,-0.536936936936937,0.7958412098298677,0.05105105105105105,0.13988657844990549,0.5909423223912645,0.1232582624534093
svg/g/rect_12,0.800012,1.0,1.0,0.0,0.7000000000000004,0.67,1.0,0.0,0.0,0.0,1.0,0.19736842105263158,-0.4762762762762763,-0.37417417417417415,0.2975425330812854,0.9357277882797732,-0.4252252252252252,0.6166351606805294,0.05105105105105105,0.3190926275992439,0.6591759502972555,0.13588959623739913
svg/g/rect_11,0.8000109999999999,1.0,1.0,0.0,0.7000000000000004,0.67,1.0,0.0,0.0,0.0,1.0,0.1842105263157895,-0.3672672672672673,-0.2651651651651652,0.07750472589792061,0.9349716446124762,-0.31621621621621626,0.5062381852551984,0.05105105105105105,0.4287334593572778,0.6836201559520714,0.14131018812090507
svg/g/rect_10,0.80001,1.0,1.0,0.0,0.7000000000000004,0.67,1.0,0.0,0.0,0.0,1.0,0.17105263157894737,-0.2558558558558558,-0.15375375375375372,0.1342155009451796,0.9349716446124762,-0.20480480480480476,0.5345935727788279,0.05105105105105105,0.4003780718336483,0.6779568558830004,0.1400176898276618
svg/g/rect_9,0.800009,1.0,1.0,0.0,0.7000000000000004,0.67,1.0,0.0,0.0,0.0,1.0,0.15789473684210525,-0.14564564564564564,-0.04354354354354354,-0.7232514177693762,0.9357277882797732,-0.0945945945945946,0.10623818525519857,0.05105105105105105,0.8294896030245746,0.7382473942689417,0.1547317795049502
svg/g/rect_8,0.8000079999999999,1.0,1.0,0.0,0.7000000000000004,0.67,1.0,0.0,0.0,0.0,1.0,0.14473684210526316,-0.0351351351351351,0.066966966966967,-0.9810964083175804,0.9357277882797732,0.01591591591591595,-0.022684310018903593,0.05105105105105105,0.9584120982986768,0.7502059679269928,0.15786163875598708
