tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_min_left_n,bbox_max_right_n,bbox_min_top_n,bbox_max_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area
svg/g/path_192,0.900192,1.0,-0.8090169943749472,-0.5877852522924734,0.6099999999999998,0.65,1.0,0.0,0.0,0.0,1.0,0.25,-0.9793205317577548,-0.6360413589364845,-0.5392015392015393,-0.2597402597402599,-0.8076809453471198,-0.39947089947089964,0.17163958641063518,0.13973063973063973,0.0,0.13595988223288533
svg/g/path_191,0.900191,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.96,0.820792300158816,0.24869791666666666,-0.9793205317577548,-0.6360413589364845,-0.5392015392015393,-0.2597402597402599,-0.8076809453471198,-0.39947089947089964,0.17163958641063518,0.13973063973063973,0.0,0.1265559960829144
svg/g/path_190,0.90019,1.0,1.0,0.0,0.0,0.46,1.0,0.0,0.0,0.0,1.0,0.24739583333333334,-0.7545051698670606,-0.6357459379615953,-0.3564213564213565,-0.2597402597402599,-0.695125553914328,-0.3080808080808083,0.059379615952732646,0.04834054834054832,0.0,0.11073403221809087
svg/g/path_189,0.900189,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.96,0.820792300158816,0.24609375,-0.7545051698670606,-0.6357459379615953,-0.3564213564213565,-0.2597402597402599,-0.695125553914328,-0.3080808080808083,0.059379615952732646,0.04834054834054832,0.0,0.10140260678324267
svg/g/path_188,0.900188,1.0,0.981627183447664,-0.19080899537654467,0.98,0.79,1.0,0.0,0.0,0.0,1.0,0.24479166666666666,-0.7447562776957165,-0.6360413589364845,-0.3482443482443484,-0.2597402597402599,-0.6903988183161005,-0.3039923039923041,0.05435745937961597,0.04425204425204427,0.0,0.10864877735740663
svg/g/path_187,0.900187,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.96,0.820792300158816,0.24348958333333334,-0.7447562776957165,-0.6360413589364845,-0.3482443482443484,-0.2597402597402599,-0.6903988183161005,-0.3039923039923041,0.05435745937961597,0.04425204425204427,0.0,0.09932839995427295
svg/g/g_73/path_186,0.900186,1.0,1.0,0.0,0.0,0.19,1.0,0.0,0.0,0.0,1.0,0.2421875,-1.0,-0.9813884785819794,-0.40981240981240974,-0.3862433862433863,-0.9906942392909898,-0.398027898027898,0.009305760709010336,0.01178451178451173,0.0,0.08154514376598072
svg/g/g_72/path_185,0.900185,1.0,1.0,0.0,0.0,0.19,1.0,0.0,0.0,0.0,1.0,0.24088541666666666,-0.9914327917282127,-0.9745937961595275,-0.4405964405964408,-0.417989417989418,-0.98301329394387,-0.4292929292929294,0.008419497784342693,0.011303511303511413,0.0,0.08237331986011905
svg/g/g_71/path_184,0.900184,1.0,1.0,0.0,0.0,0.19,1.0,0.0,0.0,0.0,1.0,0.23958333333333334,-0.9870014771048745,-0.9748892171344166,-0.4603174603174604,-0.44588744588744594,-0.9809453471196455,-0.4531024531024532,0.0060561299852289535,0.007215007215007215,0.0,0.06317395389715948
svg/g/path_183,0.900183,1.0,-0.8090169943749472,-0.5877852522924734,0.6099999999999998,0.65,1.0,0.0,0.0,0.0,1.0,0.23828125,-0.9285081240768095,-0.6360413589364845,-0.7354497354497356,-0.2592592592592593,-0.782274741506647,-0.49735449735449744,0.14623338257016247,0.23809523809523808,0.0,0.13557107011582484
