tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_min_left_n,bbox_max_right_n,bbox_min_top_n,bbox_max_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area
svg/g/circle_33,0.750033,0.8944271909999159,-0.829037572555042,0.5591929034707465,0.7,0.4,1.0,0.0,0.0,0.0,1.0,0.25,-0.8678657903839503,-0.7218955378761676,0.4107221976074437,0.7846699158174569,-0.7948806641300589,0.5976960567124503,0.07298512625389136,0.1869738591050066,0.6149849869002076,0.12466106464089104
svg/g/circle_32,0.750032,0.8944271909999159,0.9659258262890683,0.25881904510252074,0.8199999999999996,0.54,1.0,0.0,0.0,0.0,1.0,0.2462686567164179,-0.7506053268765135,-0.5160843998616397,-0.034116083296411116,0.5666814355338947,-0.6333448633690766,0.2662826761187418,0.11726046350743688,0.3003987594151529,0.6954532256099618,0.13666477986136175
svg/g/circle_31,0.750031,0.8944271909999159,0.9659258262890683,0.25881904510252074,0.8199999999999996,0.54,1.0,0.0,0.0,0.0,1.0,0.24253731343283583,-0.3836042891732967,-0.21687997232791437,-0.07399202481169664,0.3531236154186976,-0.3002421307506055,0.13956579530350047,0.08336215842269118,0.2135578201151971,0.6375427386380415,0.12802310579296122
svg/g/circle_30,0.75003,0.8944271909999159,0.9659258262890683,0.25881904510252074,0.8199999999999996,0.54,1.0,0.0,0.0,0.0,1.0,0.23880597014925373,0.07886544448287773,0.3313732272570043,-0.6809924678777136,-0.034116083296411116,0.20511933586994102,-0.3575542755870623,0.12625389138706328,0.32343819229065124,0.7079971397101187,0.1385383724128672
svg/g/circle_29,0.750029,0.8944271909999159,-0.829037572555042,0.5591929034707465,0.7,0.4,1.0,0.0,0.0,0.0,1.0,0.23507462686567165,0.4991352473192665,0.674852992044275,-0.1838723969871511,0.2662826761187418,0.5869941196817707,0.04120513956579536,0.08785887236250425,0.22507753655294646,0.6464585070186668,0.1293526134695402
svg/g/circle_28,0.7500279999999999,0.8944271909999159,0.9659258262890683,0.25881904510252074,0.8199999999999996,0.54,1.0,0.0,0.0,0.0,1.0,0.23134328358208955,0.661016949152542,0.8581805603597368,-0.6889676561807708,-0.18387239698715085,0.7595987547561394,-0.4364200265839609,0.09858180560359736,0.25254762959681,0.6660022504929363,0.13226821067892117
svg/g/circle_27,0.750027,0.8944271909999159,0.9659258262890683,0.25881904510252074,0.8199999999999996,0.54,1.0,0.0,0.0,0.0,1.0,0.22761194029850745,0.8118298166724314,0.9785541335178137,-0.9743021710234825,-0.5471865307930881,0.8951919750951226,-0.7607443509082852,0.08336215842269118,0.21355782011519722,0.6375427386380415,0.12802310579296122
svg/g/circle_26,0.750026,0.8944271909999159,0.9659258262890683,0.25881904510252074,0.8199999999999996,0.54,1.0,0.0,0.0,0.0,1.0,0.22388059701492538,0.4555517122103076,0.5710826703562781,-0.5844040762073548,-0.288435976960567,0.5133171912832929,-0.4364200265839609,0.05776547907298518,0.14798404962339393,0.5753129150336315,0.11875501609799634
svg/g/circle_25,0.7500249999999999,0.8944271909999159,-0.829037572555042,0.5591929034707465,0.7,0.4,1.0,0.0,0.0,0.0,1.0,0.22014925373134328,-0.21722587340020758,0.017295053614666007,-0.33451484271156406,0.2662826761187418,-0.09996540989277078,-0.034116083296411116,0.11726046350743678,0.3003987594151529,0.6954532256099618,0.13666477986136175
svg/g/circle_24,0.7500239999999999,0.8944271909999159,0.9659258262890683,0.25881904510252074,0.8199999999999996,0.54,1.0,0.0,0.0,0.0,1.0,0.2164179104477612,-0.5084745762711866,-0.41923209961950897,-0.18741692512184296,0.04120513956579561,-0.4638533379453478,-0.07310589277802368,0.04462123832583883,0.11431103234381929,0.5315412315427966,0.1122501811208727
