tag_name,tag,opacity,fill_h,fill_s,fill_l,stroke_h,stroke_s,stroke_l,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g_99/line_164,3.0164,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 0]",20.025,20.775,20.125,710.875,365.5,20.4,690.75,0.75,0.0,517.5
svg/g_99/line_163,3.0163,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 1]",285.225,285.975,20.125,710.875,365.5,285.6,690.75,0.75,0.0,517.5
svg/g_99/line_162,3.0162,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 2]",263.125,263.875,20.125,710.875,365.5,263.5,690.75,0.75,0.0,517.5
svg/g_99/line_161,3.0161,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 3]",241.025,241.775,20.125,710.875,365.5,241.4,690.75,0.75,0.0,517.5
svg/g_99/line_160,3.016,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 4]",218.925,219.675,20.125,710.875,365.5,219.3,690.75,0.75,0.0,517.5
svg/g_99/line_159,3.0159,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 5]",196.825,197.575,20.125,710.875,365.5,197.2,690.75,0.75,0.0,517.5
svg/g_99/line_158,3.0158,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 6]",174.725,175.475,20.125,710.875,365.5,175.1,690.75,0.75,0.0,517.5
svg/g_99/line_157,3.0157,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 7]",152.625,153.375,20.125,710.875,365.5,153.0,690.75,0.75,0.0,517.5
svg/g_99/line_156,3.0156,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 8]",130.525,131.275,20.125,710.875,365.5,130.9,690.75,0.75,0.0,517.5
svg/g_99/line_155,3.0155,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 9]",108.425,109.175,20.125,710.875,365.5,108.8,690.75,0.75,0.0,517.5
svg/g_99/line_154,3.0154,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 10]",86.325,87.075,20.125,710.875,365.5,86.7,690.75,0.75,0.0,517.5
svg/g_99/line_153,3.0153,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 11]",64.225,64.975,20.125,710.875,365.5,64.6,690.75,0.75,0.0,517.5
svg/g_99/line_152,3.0152,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 12]",42.125,42.875,20.125,710.875,365.5,42.5,690.75,0.75,0.0,517.5
svg/g_99/line_151,3.0151,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 13]",20.025,285.775,681.425,682.175,681.8,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_150,3.015,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 14]",20.025,285.775,659.625,660.375,660.0,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_149,3.0149,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 15]",20.025,285.775,637.725,638.475,638.1,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_148,3.0148,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 16]",20.025,285.775,615.925,616.675,616.3,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_147,3.0147,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 17]",20.025,285.775,594.025,594.775,594.4,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_146,3.0146,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 18]",20.025,285.775,572.225,572.975,572.6,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_145,3.0145,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 19]",20.025,285.775,550.325,551.075,550.7,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_144,3.0144,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 20]",20.025,285.775,528.525,529.275,528.9,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_143,3.0143,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 21]",20.025,285.775,506.625,507.375,507.0,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_142,3.0142,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 22]",20.025,285.775,484.825,485.575,485.2,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_141,3.0141,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 23]",20.025,285.775,462.925,463.675,463.3,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_140,3.014,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 24]",20.025,285.775,441.125,441.875,441.5,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_139,3.0139,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 25]",20.025,285.775,419.225,419.975,419.6,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_138,3.0138,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 26]",20.025,285.775,397.425,398.175,397.8,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_137,3.0137,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 27]",20.025,285.775,375.525,376.275,375.9,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_136,3.0136,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 28]",20.025,285.775,353.725,354.475,354.1,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_135,3.0135,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 29]",20.025,285.775,331.825,332.575,332.2,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_134,3.0134,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 30]",20.025,285.775,310.025,310.775,310.4,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_133,3.0133,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 31]",20.025,285.775,288.125,288.875,288.5,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_132,3.0132,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 32]",20.025,285.775,266.325,267.075,266.7,152.89999999999998,0.75,265.75,0.0,198.75
svg/g_99/line_131,3.0131,1.0,-1.0,-1.0,-1.0,0.0,0.0,80.0,0.75,"[0, 0, 33]",20.025,285.775,244.425,245.175,244.8,152.89999999999998,0.75,265.75,0.0,198.75
