tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_min_left_n,bbox_max_right_n,bbox_min_top_n,bbox_max_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area
svg/g_33/rect_15,0.0,1.0,0.994674985329223,0.10306150377473546,0.8693877551020409,0.5196078431372549,1.0,0.0,0.0,1.0,0.7071067811865476,0.75,0.0003866332456234647,7.726305026247197e-08,0.0003866332456234647,7.726305026247197e-08,1.4916941164372457e-05,1.4916941164372457e-05,0.18661171119954528,0.1886058032554848,0.7256872440799986,0.14542434637065346
svg/g_33/rect_14,0.0,1.0,0.994674985329223,0.10306150377473546,0.8693877551020409,0.5196078431372549,1.0,0.0,0.0,1.0,0.7071067811865476,0.7443181818181819,7.132814071152348e-09,3.4027571277630504e-11,7.132814071152348e-09,3.4027571277630504e-11,7.712855097142132e-10,7.712855097142132e-10,0.09465605457646394,0.23814578910120313,0.6891735504981431,0.13755378986349895
svg/g_33/rect_13,0.0,1.0,0.9439473147000336,-0.3300961482213868,0.8654708520179372,0.5627450980392157,1.0,0.0,0.0,1.0,0.7071067811865476,0.7386363636363636,0.04584275995251072,0.008927579263121944,0.04584275995251072,0.008927579263121944,0.16133360129751242,0.16133360129751242,0.27984650369528147,0.18577494692144372,0.7576572425062253,0.15280529379711974
svg/g_33/rect_12,0.0,1.0,0.994674985329223,0.10306150377473546,0.8693877551020409,0.5196078431372549,1.0,0.0,0.0,1.0,0.7071067811865476,0.7329545454545454,0.011778846803386905,0.004061016366991833,0.011778846803386905,0.004061016366991833,0.05515582046765795,0.05515582046765795,0.27984650369528147,0.18577494692144378,0.7576572425062253,0.15280529379711974
svg/g_33/rect_11,0.0,1.0,-0.14231483827328437,-0.9898214418809328,0.4285714285714285,0.8490196078431373,1.0,0.0,0.0,1.0,0.7071067811865476,0.7272727272727273,3.25738801214183e-07,3.37378757563469e-11,3.25738801214183e-07,3.37378757563469e-11,5.622651427743658e-09,5.622651427743658e-09,0.09465605457646394,0.27707006369426757,0.7015795307552066,0.1394882130036234
svg/g_33/rect_10,0.0,1.0,0.9439473147000336,-0.3300961482213868,0.8654708520179372,0.5627450980392157,1.0,0.0,0.0,1.0,0.7071067811865476,0.7215909090909091,1.1526868988706687e-07,9.263723030030599e-11,1.1526868988706687e-07,9.263723030030599e-11,5.055068164475502e-09,5.055068164475502e-09,0.09465605457646394,0.2317763623496108,0.6869519591559294,0.1372222387947935
svg/g_33/rect_9,0.0,1.0,0.994674985329223,0.10306150377473546,0.8693877551020409,0.5196078431372549,1.0,0.0,0.0,1.0,0.7071067811865476,0.7159090909090909,3.756816874542574e-11,0.024180469913741048,3.756816874542574e-11,0.024180469913741048,3.0160528251733655e-05,3.0160528251733655e-05,0.3730812961910176,0.04812455767869781,0.6705274576865805,0.15530142958339213
svg/g_33/rect_8,0.0,1.0,-0.14231483827328437,-0.9898214418809328,0.4285714285714285,0.8490196078431373,1.0,0.0,0.0,1.0,0.7071067811865476,0.7102272727272727,0.014336851909848852,2.181536949200365e-07,0.014336851909848852,2.181536949200365e-07,0.0001799259824958127,0.0001799259824958127,0.18661171119954528,0.2770700636942675,0.7572083795040288,0.14853954681580986
svg/g_33/rect_7,0.0,1.0,0.9439473147000336,-0.3300961482213868,0.8654708520179372,0.5627450980392157,1.0,0.0,0.0,1.0,0.7071067811865476,0.7045454545454546,0.004173793268265141,2.6449380697641183e-07,0.004173793268265141,2.6449380697641183e-07,9.015659095551638e-05,9.015659095551638e-05,0.18661171119954528,0.1847133757961784,0.7239781946888515,0.14527778060718582
svg/g_33/rect_6,0.0,1.0,-0.14231483827328437,-0.9898214418809328,0.4285714285714285,0.8490196078431373,1.0,0.0,0.0,1.0,0.7071067811865476,0.6988636363636364,0.27156276165668475,0.016558594612852782,0.27156276165668475,0.016558594612852782,0.6330657447923933,0.6330657447923933,0.27984650369528147,0.27707006369426757,0.7904190828188795,0.15522128937645915
svg/g_33/rect_5,0.0,1.0,-0.14231483827328437,-0.9898214418809328,0.4285714285714285,0.8490196078431373,1.0,0.0,0.0,1.0,0.7071067811865476,0.6931818181818181,2.5472565822762317e-10,0.43823411599584106,2.5472565822762317e-10,0.43823411599584106,0.00040891428336921717,0.00040891428336921717,0.3730812961910176,0.22965322009908,0.7986032572314903,0.1594850233452703
svg/g_33/rect_4,0.0,1.0,0.9439473147000336,-0.3300961482213868,0.8654708520179372,0.5627450980392157,1.0,0.0,0.0,1.0,0.7071067811865476,0.6875,7.572187709082617e-11,0.08013167979819454,7.572187709082617e-11,0.08013167979819454,8.014167917147964e-05,8.014167917147964e-05,0.3730812961910176,0.09624911535739564,0.7273301703572765,0.1564816823898428
svg/g_33/rect_3,0.0,1.0,-0.87491132541815,-0.4842831533876189,0.7372881355932204,0.5372549019607843,1.0,0.0,0.0,1.0,0.7071067811865476,0.6818181818181819,1.3087148837714068e-07,4.405356187460338e-12,1.3087148837714068e-07,4.405356187460338e-12,1.0927476857602426e-09,1.0927476857602426e-09,0.09593519044911882,0.18471337579617833,0.6694531281398017,0.13480802411059042
svg/g_33/rect_2,0.0,1.0,-0.87491132541815,-0.4842831533876189,0.7372881355932204,0.5372549019607843,1.0,0.0,0.0,1.0,0.7071067811865476,0.6761363636363636,0.5072618192028039,0.0008396595885414153,0.5072618192028039,0.0008396595885414153,0.24729520352817902,0.24729520352817902,0.27984650369528147,0.3694267515923568,0.813997773128197,0.1574454547848871
svg/g_33/rect_1,0.0,1.0,-0.87491132541815,-0.4842831533876189,0.7372881355932204,0.5372549019607843,1.0,0.0,0.0,1.0,0.7071067811865476,0.6704545454545454,0.011824992249946476,1.5490483024728922e-08,0.011824992249946476,1.5490483024728922e-08,4.354302622911732e-05,4.354302622911732e-05,0.18661171119954528,0.27707006369426757,0.7572083795040288,0.14853954681580986
svg/g_33/rect,0.0,1.0,-0.87491132541815,-0.4842831533876189,0.7372881355932204,0.5372549019607843,1.0,0.0,0.0,1.0,0.7071067811865476,0.6647727272727273,1.3930754220549404e-09,0.02566584908846687,1.3930754220549404e-09,0.02566584908846687,0.0006389511845566135,0.0006389511845566135,0.3730812961910176,0.5541401273885351,0.8707995621408854,0.16554866735959492
svg/g/polyline,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.25,3.952530564140665e-11,4.405356187460338e-12,3.952530564140665e-11,4.405356187460338e-12,0.964167735525471,0.964167735525471,0.9337691870380898,0.9271054493984432,0.0,0.18483995223055108
svg/g/line_21,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.24431818181818182,7.546561453793192e-11,6.157137776763964e-11,7.546561453793192e-11,6.157137776763964e-11,6.845572020808461e-11,6.845572020808461e-11,0.0028425241614553724,0.03184713375796179,0.0,0.06659004741577025
svg/g/line_20,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.23863636363636365,3.0624401197178947e-11,8.81356509725056e-11,3.0624401197178947e-11,8.81356509725056e-11,5.217414762217653e-11,5.217414762217653e-11,0.012791358726549176,0.007077140835102619,0.0,0.06659004741577025
svg/g/line_19,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.23295454545454547,9.611055235473014e-11,2.824380165100424e-10,9.611055235473014e-11,2.824380165100424e-10,1.6545994079288212e-10,1.6545994079288212e-10,0.012791358726549176,0.007077140835102619,0.0,0.06659004741577025
svg/g/line_18,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.22727272727272727,2.2968690890489396e-10,6.892176515166146e-10,2.2968690890489396e-10,6.892176515166146e-10,3.9956925961645724e-10,3.9956925961645724e-10,0.012791358726549176,0.007077140835102619,0.0,0.06659004741577025
svg/g/line_17,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.2215909090909091,4.179873278548762e-10,1.2807115692512543e-09,4.179873278548762e-10,1.2807115692512543e-09,7.347726384587949e-10,7.347726384587949e-10,0.012791358726549176,0.007077140835102619,0.0,0.06659004741577025
svg/g/line_16,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.2159090909090909,5.792308576191607e-10,1.8122077202432288e-09,5.792308576191607e-10,1.8122077202432288e-09,1.0289057274359321e-09,1.0289057274359321e-09,0.012791358726549176,0.007077140835102619,0.0,0.06659004741577025
svg/g/line_15,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.21022727272727273,6.112262076420628e-10,1.9526586162466686e-09,6.112262076420628e-10,1.9526586162466686e-09,1.09713456150389e-09,1.09713456150389e-09,0.012791358726549176,0.007077140835102619,0.0,0.06659004741577025
svg/g/line_14,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.20454545454545453,4.911497720119933e-10,1.602161791426378e-09,4.911497720119933e-10,1.602161791426378e-09,8.908527195897601e-10,8.908527195897601e-10,0.012791358726549176,0.007077140835102619,0.0,0.06659004741577025
svg/g/line_13,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.19886363636363635,3.005298597504012e-10,1.001032369473301e-09,3.005298597504012e-10,1.001032369473301e-09,5.50824978836368e-10,5.50824978836368e-10,0.012791358726549176,0.007077140835102619,0.0,0.06659004741577025
svg/g/line_12,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.19318181818181818,1.400306204128128e-10,4.762681880907846e-10,1.400306204128128e-10,4.762681880907846e-10,2.5934808474133404e-10,2.5934808474133404e-10,0.012791358726549176,0.007077140835102619,0.0,0.06659004741577025
svg/g/line_11,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.1875,4.968440573345297e-11,1.725507016560791e-10,4.968440573345297e-11,1.725507016560791e-10,9.298527208441666e-11,9.298527208441666e-11,0.012791358726549176,0.007077140835102619,0.0,0.06659004741577025
svg/g/line_10,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.18181818181818182,1.3423905578650602e-11,4.760401545265875e-11,1.3423905578650602e-11,4.760401545265875e-11,2.5386743185078107e-11,2.5386743185078107e-11,0.012791358726549176,0.007077140835102619,0.0,0.06659004741577025
svg/g/line_9,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.17613636363636365,1.3774881382792672e-07,1.066328725353388e-07,1.3774881382792672e-07,1.066328725353388e-07,1.2171251590070923e-07,1.2171251590070923e-07,0.0028425241614553724,0.03184713375796179,0.0,0.06659004741577025
svg/g/line_8,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.17045454545454547,4.439383275891894e-05,3.260874676187926e-05,4.439383275891894e-05,3.260874676187926e-05,3.820974386033239e-05,3.820974386033239e-05,0.0028425241614553724,0.03184713375796179,0.0,0.06659004741577025
svg/g/line_7,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.1647727272727273,0.0025585105659082074,0.0017832281317936146,0.0025585105659082074,0.0017832281317936146,0.002145076634930574,0.002145076634930574,0.0028425241614553724,0.03184713375796179,0.0,0.06659004741577025
svg/g/line_6,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.1590909090909091,0.026427450959100793,0.017476258085602842,0.026427450959100793,0.017476258085602842,0.021582294489275292,0.021582294489275292,0.0028425241614553724,0.03184713375796179,0.0,0.06659004741577025
svg/g/line_5,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.1534090909090909,0.04857802552585216,0.03048184556390151,0.04857802552585216,0.03048184556390151,0.03864437698669053,0.03864437698669053,0.0028425241614553724,0.03184713375796179,0.0,0.06659004741577025
svg/g/line_4,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.1477272727272727,0.0159201448498281,0.009478113314306789,0.0159201448498281,0.009478113314306789,0.01233616607033794,0.01233616607033794,0.0028425241614553724,0.03184713375796179,0.0,0.06659004741577025
svg/g/line_3,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.14204545454545453,0.0009333652076487398,0.0005272720071389616,0.0009333652076487398,0.0005272720071389616,0.0007045128407747124,0.0007045128407747124,0.0028425241614553724,0.03184713375796179,0.0,0.06659004741577025
svg/g/line_2,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.13636363636363635,9.785567126816666e-06,5.245384557125414e-06,9.785567126816666e-06,5.245384557125414e-06,7.194944006029326e-06,7.194944006029326e-06,0.0028425241614553724,0.03184713375796179,0.0,0.06659004741577025
svg/g/line_1,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.13068181818181818,1.814773640484026e-08,9.229693462314457e-09,1.814773640484026e-08,9.229693462314457e-09,1.2997224529623858e-08,1.2997224529623858e-08,0.0028425241614553724,0.03184713375796179,0.0,0.06659004741577025
svg/g/line,0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,1.0,0.125,6.068437242108062e-12,2.9285315383016304e-12,6.068437242108062e-12,2.9285315383016304e-12,4.233593315108748e-12,4.233593315108748e-12,0.0028425241614553724,0.03184713375796179,0.0,0.06659004741577025
svg/g/g_32/path_65,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.24431818181818182,1.9922367907066595e-11,2.4267187177543713e-11,1.9922367907066595e-11,2.4267187177543713e-11,2.2058469135516403e-11,2.2058469135516403e-11,0.006253553155201817,0.023708421797593734,0.0,0.0876624343230723
svg/g/g_32/path_64,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.20265151515151517,4.329776928130333e-11,7.550547090356166e-11,4.329776928130333e-11,7.550547090356166e-11,5.74665543980035e-11,5.74665543980035e-11,0.010517339397384876,0.024062278839348947,0.0,0.1002732355570158
svg/g/g_31/path_63,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.23863636363636365,4.121343143465171e-12,5.372283849300167e-12,4.121343143465171e-12,5.372283849300167e-12,4.7205655669641296e-12,4.7205655669641296e-12,0.006253553155201822,0.023708421797593734,0.0,0.08762908428131275
svg/g/g_31/path_62,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.196969696969697,9.455259201203182e-12,1.7783180874783056e-11,9.455259201203182e-12,1.7783180874783056e-11,1.3031749066418486e-11,1.3031749066418486e-11,0.010375213189312114,0.024062278839348947,0.0,0.1002462191783945
svg/g/g_30/path_61,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.23295454545454544,3.2492712614485775e-08,2.8253683456867593e-08,3.2492712614485775e-08,2.8253683456867593e-08,3.0369925833171954e-08,3.0369925833171954e-08,0.002984650369528153,0.023000707714083513,0.0,0.07133614612436255
svg/g/g_30/path_60,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.19128787878787878,5.123914736928602e-08,5.5412756941444996e-08,5.123914736928602e-08,5.5412756941444996e-08,5.345655868932363e-08,5.345655868932363e-08,0.006253553155201808,0.023708421797593734,0.0,0.08766182636056451
svg/g/g_30/path_59,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.1496212121212121,9.563547579524648e-08,1.351695392671726e-07,9.563547579524648e-08,1.351695392671726e-07,1.1426420297715947e-07,1.1426420297715947e-07,0.010375213189312105,0.024062278839348947,0.0,0.10024621917839448
svg/g/g_29/path_58,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.22727272727272727,6.109061226298759e-12,6.343008076399817e-12,6.109061226298759e-12,6.343008076399817e-12,6.239475447383542e-12,6.239475447383542e-12,0.002984650369528138,0.023000707714083513,0.0,0.07133614612436252
svg/g/g_29/path_57,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.1856060606060606,1.1358463125909621e-11,1.5921033806921034e-11,1.1358463125909621e-11,1.5921033806921034e-11,1.3490889636946466e-11,1.3490889636946466e-11,0.006253553155201822,0.023708421797593835,0.0,0.08762908428131275
svg/g/g_29/path_56,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.14393939393939392,2.5739869080529867e-11,5.218124378878123e-11,2.5739869080529867e-11,5.218124378878123e-11,3.6831690000690964e-11,3.6831690000690964e-11,0.010375213189312114,0.024062278839348947,0.0,0.10026217967692584
svg/g/g_28/path_55,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.2215909090909091,1.3444190987703752e-11,1.9621994705736876e-11,1.3444190987703752e-11,1.9621994705736876e-11,1.6292161717514335e-11,1.6292161717514335e-11,0.00582717453098351,0.023708421797593734,0.0,0.0835169605486397
svg/g/g_28/path_54,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.17992424242424243,2.7095376810359305e-11,4.082934715789752e-11,2.7095376810359305e-11,4.082934715789752e-11,3.336790853956875e-11,3.336790853956875e-11,0.006253553155201822,0.023708421797593835,0.0,0.08762908428131275
svg/g/g_28/path_53,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.13825757575757575,6.133564239204156e-11,1.3381832760488653e-10,6.133564239204156e-11,1.3381832760488653e-10,9.104907218291399e-11,9.104907218291399e-11,0.010375213189312114,0.024062278839348847,0.0,0.10026217967692591
svg/g/g_27/path_52,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.2159090909090909,2.29578314036157e-11,3.5933180477633853e-11,2.29578314036157e-11,3.5933180477633853e-11,2.8808734313236193e-11,2.8808734313236193e-11,0.00582717453098351,0.023354564755838626,0.0,0.08471728388466676
svg/g/g_27/path_51,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.17424242424242425,4.696417682733439e-11,7.573399356045249e-11,4.696417682733439e-11,7.573399356045249e-11,5.983068257604068e-11,5.983068257604068e-11,0.006253553155201822,0.023708421797593835,0.0,0.08760729300066857
svg/g/g_27/path_50,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.13257575757575757,1.0602820206356273e-10,2.477378463566113e-10,1.0602820206356273e-10,2.477378463566113e-10,1.628801437524774e-10,1.628801437524774e-10,0.010375213189312114,0.024062278839348947,0.0,0.10026163040287946
svg/g/g_26/path_49,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.21022727272727273,2.9967729396979e-11,5.454734913349033e-11,2.9967729396979e-11,5.454734913349033e-11,4.056120694750382e-11,4.056120694750382e-11,0.006679931779420119,0.023000707714083513,0.0,0.08409410236344846
svg/g/g_26/path_48,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.16856060606060608,6.317844077188059e-11,1.0914541939071119e-10,6.317844077188059e-11,1.0914541939071119e-10,8.330716966928509e-11,8.330716966928509e-11,0.006253553155201822,0.023708421797593835,0.0,0.08762908428131275
svg/g/g_26/path_47,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.1268939393939394,1.427252018244572e-10,3.577244924371461e-10,1.427252018244572e-10,3.577244924371461e-10,2.270836872700532e-10,2.270836872700532e-10,0.010375213189312114,0.024062278839348847,0.0,0.10026217967692591
svg/g/g_25/path_46,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.20454545454545456,3.2215609943256126e-11,5.70210852402856e-11,3.2215609943256126e-11,5.70210852402856e-11,4.298488816616305e-11,4.298488816616305e-11,0.005685048322910745,0.023000707714083513,0.0,0.08413391403652394
svg/g/g_25/path_45,0.75,1.0,1.0,0.0,0.0,0.30196078431372547,1.0,0.0,0.0,0.0,0.7071067811865476,0.1628787878787879,6.50471971189878e-11,1.2064485123327403e-10,6.50471971189878e-11,1.2064485123327403e-10,8.887177636714695e-11,8.887177636714695e-11,0.006253553155201822,0.023708421797593835,0.0,0.08762908428131275
