tag_name,tag,opacity,fill_h_cos,fill_h_sin,fill_s_n,fill_l_n,stroke_h_cos,stroke_h_sin,stroke_s_n,stroke_l_n,stroke_width,layer_sal,bbox_min_left_n,bbox_max_right_n,bbox_min_top_n,bbox_max_bottom_n,bbox_center_x_n,bbox_center_y_n,bbox_width_n,bbox_height_n,bbox_fill_area,bbox_stroke_area
svg/g_28/g_34/rect_45,0.0,1.0,0.7151095013548994,0.6990124470078821,0.9829059829059829,0.7705882352941176,1.0,0.0,0.0,0.0,1.0,0.875,1.2538980497465205e-23,1.690404242076995e-29,1.2538980497465205e-23,1.690404242076995e-29,2.6153878864235204e-26,2.6153878864235204e-26,0.04072681704260652,0.0375,0.5537494721387363,0.11551467605940327
svg/g_28/g_34/rect_44,0.0,1.0,0.7151095013548994,0.6990124470078821,0.9829059829059829,0.7705882352941176,1.0,0.0,0.0,0.0,1.0,0.859375,1.0077616404642144e-18,7.345383685227113e-22,1.0077616404642144e-18,7.345383685227113e-22,3.22489973512564e-20,3.22489973512564e-20,0.019580200501253135,0.0375,0.5033689918730602,0.10491636463824013
svg/g_28/g_34/rect_43,0.0,1.0,0.7151095013548994,0.6990124470078821,0.9829059829059829,0.7705882352941176,1.0,0.0,0.0,0.0,1.0,0.84375,2.245574718816401e-16,3.0587686035895375e-26,2.245574718816401e-16,3.0587686035895375e-26,1.0873046763344202e-20,1.0873046763344202e-20,0.0650062656641604,0.0375,0.5859229987111638,0.12334196267417412
svg/g_28/g_34/rect_42,0.0,1.0,0.7151095013548994,0.6990124470078821,0.9829059829059829,0.7705882352941176,1.0,0.0,0.0,0.0,1.0,0.828125,5.3727059015604305e-18,1.0907571039114597e-22,5.3727059015604305e-18,1.0907571039114597e-22,3.3297654293710754e-20,3.3297654293710754e-20,0.02897869674185464,0.0375,0.530335919206555,0.11030381527218089
svg/g_28/g_34/rect_41,0.0,1.0,0.7151095013548994,0.6990124470078821,0.9829059829059829,0.7705882352941176,1.0,0.0,0.0,0.0,1.0,0.8125,1.9855617267627436e-20,8.824947059106608e-28,1.9855617267627436e-20,8.824947059106608e-28,9.563867848057405e-24,9.563867848057405e-24,0.048950501253132835,0.0375,0.5664040235734494,0.11851019184221603
svg/g_28/g_34/rect_40,0.0,1.0,0.7151095013548994,0.6990124470078821,0.9829059829059829,0.7705882352941176,1.0,0.0,0.0,0.0,1.0,0.796875,7.586545844808201e-15,7.038726964070355e-25,7.586545844808201e-15,7.038726964070355e-25,3.031679531828827e-19,3.031679531828827e-19,0.0650062656641604,0.0375,0.5859229987111638,0.12334196267417412
svg/g_28/g_34/rect_39,0.0,1.0,0.7151095013548994,0.6990124470078821,0.9829059829059829,0.7705882352941176,1.0,0.0,0.0,0.0,1.0,0.78125,3.641995238406433e-18,9.748241920209663e-21,3.641995238406433e-18,9.748241920209663e-21,2.1185179560634687e-19,2.1185179560634687e-19,0.014880952380952382,0.0375,0.48449570180831225,0.10158343555265319
svg/g_28/g_34/rect_38,0.0,1.0,0.7151095013548994,0.6990124470078821,0.9829059829059829,0.7705882352941176,1.0,0.0,0.0,0.0,1.0,0.765625,1.8506954509908497e-16,1.0753617739406236e-23,1.8506954509908497e-16,1.0753617739406236e-23,9.039933876952332e-20,9.039933876952332e-20,0.045034461152882205,0.0375,0.5606669854812658,0.11713778511917267
svg/g_28/g_34/rect_37,0.0,1.0,0.7151095013548994,0.6990124470078821,0.9829059829059829,0.7705882352941176,1.0,0.0,0.0,0.0,1.0,0.75,1.6762039343982772e-18,3.2840813170659673e-21,1.6762039343982772e-18,3.2840813170659673e-21,8.476535865207298e-20,8.476535865207298e-20,0.01644736842105263,0.0375,0.49137807411604273,0.10275521775540232
svg/g_28/g_33/rect_36,0.0,1.0,0.944713921162174,0.32789572605081274,0.9644970414201184,0.6686274509803922,1.0,0.0,0.0,0.0,1.0,0.8602941176470589,8.177539427798771e-14,7.416238929610888e-22,8.177539427798771e-14,7.416238929610888e-22,8.042553086849718e-17,8.042553086849718e-17,0.08380325814536341,0.0375,0.603400317250842,0.12785445011910454
