tag_name,tag,opacity,fill_h,fill_s,fill_l,stroke_h,stroke_s,stroke_l,stroke_width,layer,bbox_min_top,bbox_max_bottom,bbox_min_left,bbox_max_right,bbox_center_x,bbox_center_y,bbox_width,bbox_height,bbox_fill_area,bbox_stroke_area
svg/g_1/path_17,6.0017,1.0,66.0,136.0,181.0,255.0,255.0,255.0,1.0,"[0, 0, 0]",-249.00007088388423,0.0,-4.772939855846037e-14,95.88100000000009,47.94050000000002,-124.50003544194212,95.88100000000013,249.00007088388423,0.0,596.584675536403
svg/g_1/path_16,6.0016,1.0,77.0,163.0,177.0,255.0,255.0,255.0,1.0,"[0, 0, 1]",-229.8,0.0,0.0,179.01399999999998,89.50699999999999,-114.9,179.01399999999998,229.8,0.0,599.515302812
svg/g_1/path_15,6.0015,1.0,101.0,186.0,170.0,255.0,255.0,255.0,1.0,"[0, 0, 2]",-173.075,0.0,0.0,233.21199999999996,116.60599999999998,-86.5375,233.21199999999996,173.075,0.0,600.3984811187925
svg/g_1/path_14,6.0014,1.0,131.0,204.0,165.0,255.0,255.0,255.0,1.0,"[0, 0, 3]",-87.25300000000001,16.39599999999987,0.0,249.6193913844629,124.80969569223144,-35.42850000000007,249.6193913844629,103.64899999999989,0.0,603.7510631238335
svg/g_1/path_13,6.0013,1.0,162.0,217.0,163.0,255.0,255.0,255.0,1.0,"[0, 0, 4]",0.0,122.55799999999994,0.0,248.46,124.23,61.27899999999997,248.46,122.55799999999994,0.0,609.9666131688946
svg/g_1/path_12,6.0012,1.0,191.0,229.0,160.0,255.0,255.0,255.0,1.0,"[0, 0, 5]",0.0,201.864,0.0,216.75000000000003,108.37500000000001,100.932,216.75000000000003,201.864,0.0,605.4589198740338
svg/g_1/path_11,6.0011,1.0,216.0,239.0,159.0,255.0,255.0,255.0,1.0,"[0, 0, 6]",0.0,243.79,0.0,145.78000000000003,72.89000000000001,121.895,145.78000000000003,243.79,0.0,602.9027477752009
svg/g_1/path_10,6.001,1.0,235.0,247.0,166.0,255.0,255.0,255.0,1.0,"[0, 0, 7]",0.0,249.12072559567312,-46.83700000000006,50.671,1.9169999999999696,124.56036279783656,97.50800000000007,249.12072559567312,0.0,596.3039346106059
svg/g_1/path_9,6.0009,1.0,247.0,250.0,175.0,255.0,255.0,255.0,1.0,"[0, 0, 8]",0.0,244.555,-141.01799999999986,0.0,-70.50899999999993,122.2775,141.01799999999986,244.555,0.0,600.976087665052
svg/g_1/path_8,6.0008,1.0,253.0,245.0,172.0,255.0,255.0,255.0,1.0,"[0, 0, 9]",0.0,205.219,-212.98899999999998,0.0,-106.49449999999999,102.6095,212.98899999999998,205.219,0.0,603.8296876318884
