tag_name,tag,opacity,fill_h_normalized,fill_s_normalized,fill_l_normalized,fill_color_salience,stroke_h_normalized,stroke_s_normalized,stroke_l_normalized,stroke_color_salience,stroke_width,layer_salience,bbox_min_left_norm,bbox_max_right_norm,bbox_min_top_norm,bbox_max_bottom_norm,bbox_center_x_norm,bbox_center_y_norm,bbox_width_norm,bbox_height_norm,bbox_fill_area,bbox_stroke_area
svg/g_74/rect_38,0.800038,0.8366600265340756,0.0,1.0,0.53,0.982,0.0,0.0,0.0,0.4,0.7071067811865476,0.75,0.20525399588542498,0.3381864219021998,-0.09627727856225932,0.9828840393667094,0.2717202088938124,0.44330338040222494,0.06646621300838741,0.5395806589644844,0.7204145938557782,0.14670551166796958
svg/g_74/rect_37,0.800037,0.8366600265340756,0.0,1.0,0.53,0.982,0.0,0.0,0.0,0.4,0.7071067811865476,0.7386363636363636,0.35147966450387724,0.48441209052065204,-0.49336756525459996,0.9837398373983742,0.41794587751226464,0.2451861360718871,0.06646621300838741,0.7385537013264871,0.74678244881842,0.15284460024587782
svg/g_74/rect_36,0.8000360000000001,0.8366600265340756,0.0,1.0,0.53,0.982,0.0,0.0,0.0,0.4,0.7071067811865476,0.7272727272727273,0.4977053331223297,0.6306377591391045,0.35643988018827566,0.9828840393667094,0.5641715461307171,0.6696619597774925,0.06646621300838741,0.3132220795892169,0.6747325279792419,0.13721541273421786
svg/g_74/rect_35,0.800035,0.8366600265340756,0.0,1.0,0.53,0.982,0.0,0.0,0.0,0.4,0.7071067811865476,0.7159090909090909,0.6439310017407818,0.7768634277575566,0.04578519469405216,0.9837398373983742,0.7103972147491692,0.5147625160462131,0.06646621300838741,0.468977321352161,0.7086350353139987,0.14410970935618586
svg/g_74/rect_34,0.800034,0.8366600265340756,0.0,1.0,0.53,0.982,0.0,0.0,0.0,0.4,0.7071067811865476,0.7045454545454546,0.7904731761354646,0.9234056021522395,0.1775780915703894,0.9828840393667094,0.856939389143852,0.5802310654685493,0.06646621300838741,0.40265297389816,0.6958276405730685,0.14140072993942074
svg/g_69/line_41,0.650041,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.73,0.562,1.0,0.5,-1.0,-0.11093527456876073,0.9828840393667094,1.0,-0.5554676372843804,0.9914420196833548,0.44453236271561963,0.008557980316645272,0.0,0.15943654334086516
svg/g_69/g_73/line_40,0.6500400000000001,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.73,0.562,1.0,0.6136363636363636,-0.8518752967241652,-0.8455451811995569,0.9332477535301668,1.0,-0.848710238961861,0.9666238767650837,0.0031650577623041623,0.03337612323491661,0.0,0.06385981165463553
svg/g_69/g_73/line_39,0.650039,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.73,0.562,1.0,0.5886363636363636,-0.7056496281057129,-0.6993195125811045,0.9332477535301668,1.0,-0.7024845703434087,0.9666238767650837,0.0031650577623041623,0.03337612323491661,0.0,0.06385981165463553
svg/g_69/g_73/line_38,0.650038,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.73,0.562,1.0,0.5636363636363636,-0.5594239594872605,-0.5530938439626523,0.9332477535301668,1.0,-0.5562589017249564,0.9666238767650837,0.0031650577623041623,0.03337612323491661,0.0,0.06385981165463553
svg/g_69/g_73/line_37,0.650037,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.73,0.562,1.0,0.5386363636363637,-0.4131982908688082,-0.4068681753441999,0.9332477535301668,1.0,-0.4100332331065041,0.9666238767650837,0.0031650577623041623,0.03337612323491661,0.0,0.06385981165463553
svg/g_69/g_73/line_36,0.6500360000000001,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.73,0.562,1.0,0.5136363636363637,-0.26665611647412546,-0.26032600094951713,0.9332477535301668,1.0,-0.2634910587118213,0.9666238767650837,0.0031650577623041623,0.03337612323491661,0.0,0.06385981165463553
