tag_name,tag,opacity,fill_h_normalized,fill_s_normalized,fill_l_normalized,fill_color_salience,stroke_h_normalized,stroke_s_normalized,stroke_l_normalized,stroke_color_salience,stroke_width,layer_salience,bbox_min_left_norm,bbox_max_right_norm,bbox_min_top_norm,bbox_max_bottom_norm,bbox_center_x_norm,bbox_center_y_norm,bbox_width_norm,bbox_height_norm,bbox_fill_area,bbox_stroke_area
svg/g/polyline_14,0.6000139999999999,1.0,0.0,1.0,0.54,0.976,0.0,0.0,0.0,0.4,1.0,0.25,-0.3917621554660885,-0.3230102198823164,-0.3846153846153846,-0.09835438193647145,-0.3573861876742025,-0.24148488327592801,0.034375967791886064,0.14313050133945657,0.0,0.11936917712424597
svg/g/path_16,0.9000159999999999,1.0,0.0,0.9999999999999996,0.63,0.9219999999999999,0.0,0.0,0.0,0.4,1.0,0.24242424242424243,-0.4914834314029111,-0.3917621554660885,-0.3846153846153846,-0.09835438193647145,-0.4416227934344998,-0.24148488327592801,0.0498606379684113,0.14313050133945657,0.0,0.12316985784908441
svg/g/path_15,0.9000149999999999,1.0,0.0,0.9100000000000005,0.84,0.7690000000000001,0.0,0.0,0.0,0.4,1.0,0.23484848484848486,-0.7404769278414369,-0.4914834314029111,-0.3846153846153846,-0.09835438193647145,-0.615980179622174,-0.24148488327592801,0.12449674821926293,0.14313050133945657,0.0,0.13620648080239026
svg/g/polyline_13,0.600013,1.0,0.0,0.9999999999999991,0.82,0.8079999999999997,0.0,0.0,0.0,0.4,1.0,0.22727272727272727,-0.9969030659646949,-0.7404769278414369,-0.3846153846153846,-0.09835438193647145,-0.868689996903066,-0.24148488327592801,0.128213069061629,0.14313050133945657,0.0,0.13674925514068437
svg/g/polyline_12,0.600012,1.0,0.0,1.0,0.54,0.976,0.0,0.0,0.0,0.4,1.0,0.2196969696969697,-0.6373490244657789,-0.47878600185816034,-0.8446230386528893,-0.5591274397244546,-0.5580675131619697,-0.7018752391886719,0.07928151130380925,0.14274779946421737,0.0,0.1291553472938648
svg/g/path_14,0.9000140000000001,1.0,0.0,0.9999999999999996,0.63,0.9219999999999999,0.0,0.0,0.0,0.4,1.0,0.21212121212121213,-0.7996283679157634,-0.6373490244657789,-0.8446230386528893,-0.5591274397244546,-0.7184886961907712,-0.7018752391886719,0.08113967172499227,0.14274779946421737,0.0,0.1294891676772957
svg/g/path_13,0.900013,1.0,0.0,0.9100000000000005,0.84,0.7690000000000001,0.0,0.0,0.0,0.4,1.0,0.20454545454545453,-0.9132858470114587,-0.7996283679157634,-0.8446230386528893,-0.5591274397244546,-0.8564571074636109,-0.7018752391886719,0.05682873954784764,0.14274779946421737,0.0,0.1247227748345081
svg/g/polyline_11,0.600011,1.0,0.0,0.9999999999999991,0.82,0.8079999999999997,0.0,0.0,0.0,0.4,1.0,0.19696969696969696,-0.9969030659646949,-0.9132858470114587,-0.8446230386528893,-0.5591274397244546,-0.9550944564880768,-0.7018752391886719,0.04180860947661815,0.14274779946421737,0.0,0.121245915157175
svg/g/polyline_10,0.6000099999999999,1.0,0.0,1.0,0.54,0.976,0.0,0.0,0.0,0.4,1.0,0.1893939393939394,-0.48621864354289246,-0.14958191390523368,0.5353999234596251,0.821660926138538,-0.3179002787240631,0.6785304247990815,0.1683183648188294,0.14313050133945646,0.0,0.14159464390145826
svg/g/path_12,0.9000119999999999,1.0,0.0,0.9999999999999996,0.63,0.9219999999999999,0.0,0.0,0.0,0.4,1.0,0.18181818181818182,-0.7150820687519356,-0.48621864354289246,0.5353999234596251,0.821660926138538,-0.600650356147414,0.6785304247990815,0.11443171260452153,0.14313050133945646,0.0,0.13481779053448711
