tag_name,tag,opacity,fill_h_normalized,fill_s_normalized,fill_l_normalized,fill_color_salience,stroke_h_normalized,stroke_s_normalized,stroke_l_normalized,stroke_color_salience,stroke_width,layer_salience,bbox_min_left_norm,bbox_max_right_norm,bbox_min_top_norm,bbox_max_bottom_norm,bbox_center_x_norm,bbox_center_y_norm,bbox_width_norm,bbox_height_norm,bbox_fill_area,bbox_stroke_area
svg/g_19/rect_8,0.8000079999999999,1.0,0.0,0.94,0.53,0.964,0.0,0.0,0.0,0.4,1.0,0.75,-0.6782496782496782,0.2844272844272846,-0.6029055690072639,-0.4832237979937738,-0.1969111969111967,-0.543064683500519,0.4813384813384814,0.059840885506745066,0.6890324189880311,0.1529081348194625
svg/g_19/rect_7,0.8000069999999999,1.0,0.0,1.0,0.78,0.832,0.0,0.0,0.0,0.4,1.0,0.725,-0.6782496782496782,0.7374517374517378,-0.474922172258734,-0.35524040124524386,0.02960102960102975,-0.41508128675198896,0.7078507078507079,0.059840885506745066,0.7228340259002776,0.16214132461606806
svg/g_19/rect_6,0.8000060000000001,1.0,0.0,1.0,0.81,0.814,0.0,0.0,0.0,0.4,1.0,0.7,-0.6782496782496782,0.5128700128700132,-0.3469387755102041,-0.22725700449671393,-0.08268983268983249,-0.28709789000345903,0.5955598455598456,0.059840885506745066,0.7076943792213789,0.15796674112773218
svg/g_19/rect_5,0.8000050000000001,1.0,0.0,0.94,0.53,0.964,0.0,0.0,0.0,0.4,1.0,0.675,-0.6782496782496782,0.04954954954954967,-0.06329989622967835,0.056381874783811875,-0.3143500643500643,-0.0034590107229332417,0.36389961389961395,0.059840885506745115,0.6645216636986382,0.14643906797725648
svg/g_19/rect_4,0.8000039999999999,1.0,0.0,1.0,0.78,0.832,0.0,0.0,0.0,0.4,1.0,0.65,-0.6782496782496782,-0.029601029601029387,0.06468350051885158,0.1843652715323418,-0.3539253539253538,0.12452438602559669,0.32432432432432434,0.059840885506745115,0.6544329061189791,0.14384365076099506
svg/g_19/rect_3,0.8000029999999999,1.0,0.0,1.0,0.81,0.814,0.0,0.0,0.0,0.4,1.0,0.625,-0.6782496782496782,0.17567567567567577,0.1926668972673815,0.31234866828087177,-0.2512870012870012,0.2525077827741266,0.426962676962677,0.059840885506745115,0.6785269275056178,0.15010898449575455
svg/g/g_18/path_28,0.9000279999999999,1.0,0.0,0.0,0.27,0.562,0.0,0.0,0.0,0.4,1.0,0.375,-0.9234234234234234,-0.8494208494208494,-0.46385333794534767,-0.38014527845036317,-0.8864221364221364,-0.42199930819785547,0.037001287001287006,0.0418540297474922,0.0,0.10933741677872798
svg/g/g_18/path_27,0.900027,1.0,0.0,0.0,0.27,0.562,0.0,0.0,0.0,0.4,1.0,0.359375,-0.8416988416988417,-0.7509652509652509,-0.47215496368038745,-0.37115185057073674,-0.7963320463320462,-0.42165340712556204,0.04536679536679537,0.050501556554825355,0.0,0.13174241139613008
svg/g/g_17/path_26,0.900026,1.0,0.0,0.0,0.27,0.562,0.0,0.0,0.0,0.4,1.0,0.35,-0.9105534105534105,-0.8519948519948519,0.06053268765133192,0.14562435143548955,-0.8812741312741311,0.10307851954341063,0.02927927927927931,0.04254583189207882,0.0,0.11717826616568935
svg/g/g_17/path_25,0.900025,1.0,0.0,0.0,0.27,0.562,0.0,0.0,0.0,0.4,1.0,0.334375,-0.8391248391248392,-0.7477477477477477,0.05361466620546524,0.15461777931511586,-0.7934362934362934,0.10411622276029045,0.04568854568854571,0.05050155655482531,0.0,0.13176422711916186
